country_name,country_code,eu_member,year,fuel_code,fuel_desc,generation_twh,share_of_generation_pct,yoy_abs_change,yoy_pct_change
Belgium,BEL,1,2018,WIND,Wind,7.46,10.14,0.95,14.59
Belgium,BEL,1,2019,BIO,Bioenergy,5.23,5.66,-0.23,-4.21
Belgium,BEL,1,2019,GAS,Gas,25.52,27.62,1.53,6.38
Belgium,BEL,1,2019,HARDCOAL,Hard Coal,0.09,0.1,0.0,0.0
Belgium,BEL,1,2019,HYDRO,Hydro,0.3,0.32,-0.01,-3.23
Belgium,BEL,1,2019,LIGNITE,Lignite,0.0,0.0,0.0,
Belgium,BEL,1,2019,NUCLEAR,Nuclear,43.52,47.09,14.92,52.17
Belgium,BEL,1,2019,OTHFOSS,Other Fossil,3.77,4.08,0.01,0.27
Belgium,BEL,1,2019,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Belgium,BEL,1,2019,SOLAR,Solar,4.25,4.6,0.35,8.97
Belgium,BEL,1,2019,WIND,Wind,9.73,10.53,2.27,30.43
Belgium,BEL,1,2020,BIO,Bioenergy,5.24,5.99,0.01,0.19
Belgium,BEL,1,2020,GAS,Gas,25.82,29.51,0.3,1.18
Belgium,BEL,1,2020,HARDCOAL,Hard Coal,0.09,0.1,0.0,0.0
Belgium,BEL,1,2020,HYDRO,Hydro,0.31,0.35,0.01,3.33
Belgium,BEL,1,2020,LIGNITE,Lignite,0.0,0.0,0.0,
Belgium,BEL,1,2020,NUCLEAR,Nuclear,34.89,39.87,-8.63,-19.83
Belgium,BEL,1,2020,OTHFOSS,Other Fossil,3.5,4.0,-0.27,-7.16
Belgium,BEL,1,2020,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Belgium,BEL,1,2020,SOLAR,Solar,5.01,5.73,0.76,17.88
Belgium,BEL,1,2020,WIND,Wind,12.64,14.45,2.91,29.91
Belgium,BEL,1,2021,BIO,Bioenergy,5.05,5.15,-0.19,-3.63
Belgium,BEL,1,2021,GAS,Gas,21.14,21.55,-4.68,-18.13
Belgium,BEL,1,2021,HARDCOAL,Hard Coal,0.09,0.09,0.0,0.0
Belgium,BEL,1,2021,HYDRO,Hydro,0.37,0.38,0.06,19.35
Belgium,BEL,1,2021,LIGNITE,Lignite,0.0,0.0,0.0,
Belgium,BEL,1,2021,NUCLEAR,Nuclear,50.03,50.99,15.14,43.39
Belgium,BEL,1,2021,OTHFOSS,Other Fossil,3.62,3.69,0.12,3.43
Belgium,BEL,1,2021,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Belgium,BEL,1,2021,SOLAR,Solar,5.41,5.51,0.4,7.98
Belgium,BEL,1,2021,WIND,Wind,12.4,12.64,-0.24,-1.9
Bosnia Herzegovina,BIH,0,2014,BIO,Bioenergy,0.0,0.0,,
Bosnia Herzegovina,BIH,0,2014,GAS,Gas,0.03,0.18,,
Bosnia Herzegovina,BIH,0,2014,HARDCOAL,Hard Coal,0.0,0.0,,
Bosnia Herzegovina,BIH,0,2014,HYDRO,Hydro,5.93,34.84,,
Bosnia Herzegovina,BIH,0,2014,LIGNITE,Lignite,11.01,64.69,,
Bosnia Herzegovina,BIH,0,2014,NUCLEAR,Nuclear,0.0,0.0,,
Bosnia Herzegovina,BIH,0,2014,OTHFOSS,Other Fossil,0.05,0.29,,
Bosnia Herzegovina,BIH,0,2014,OTHRENEW,Other Renewables,0.0,0.0,,
Bosnia Herzegovina,BIH,0,2014,SOLAR,Solar,0.0,0.0,,
Bosnia Herzegovina,BIH,0,2014,WIND,Wind,0.0,0.0,,
Bosnia Herzegovina,BIH,0,2015,BIO,Bioenergy,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2015,GAS,Gas,0.03,0.18,0.0,0.0
Bosnia Herzegovina,BIH,0,2015,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2015,HYDRO,Hydro,5.55,33.78,-0.38,-6.41
Bosnia Herzegovina,BIH,0,2015,LIGNITE,Lignite,10.8,65.73,-0.21,-1.91
Bosnia Herzegovina,BIH,0,2015,NUCLEAR,Nuclear,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2015,OTHFOSS,Other Fossil,0.05,0.3,0.0,0.0
Bosnia Herzegovina,BIH,0,2015,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2015,SOLAR,Solar,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2015,WIND,Wind,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2016,BIO,Bioenergy,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2016,GAS,Gas,0.02,0.11,-0.01,-33.33
Bosnia Herzegovina,BIH,0,2016,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2016,HYDRO,Hydro,5.64,31.76,0.09,1.62
Bosnia Herzegovina,BIH,0,2016,LIGNITE,Lignite,12.02,67.68,1.22,11.3
Bosnia Herzegovina,BIH,0,2016,NUCLEAR,Nuclear,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2016,OTHFOSS,Other Fossil,0.06,0.34,0.01,20.0
Bosnia Herzegovina,BIH,0,2016,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2016,SOLAR,Solar,0.02,0.11,0.02,
Bosnia Herzegovina,BIH,0,2016,WIND,Wind,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2017,BIO,Bioenergy,0.01,0.06,0.01,
Bosnia Herzegovina,BIH,0,2017,GAS,Gas,0.02,0.12,0.0,0.0
Bosnia Herzegovina,BIH,0,2017,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2017,HYDRO,Hydro,3.79,23.34,-1.85,-32.8
Bosnia Herzegovina,BIH,0,2017,LIGNITE,Lignite,12.34,75.99,0.32,2.66
Bosnia Herzegovina,BIH,0,2017,NUCLEAR,Nuclear,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2017,OTHFOSS,Other Fossil,0.06,0.37,0.0,0.0
Bosnia Herzegovina,BIH,0,2017,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2017,SOLAR,Solar,0.02,0.12,0.0,0.0
Bosnia Herzegovina,BIH,0,2017,WIND,Wind,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2018,BIO,Bioenergy,0.01,0.05,0.0,0.0
Bosnia Herzegovina,BIH,0,2018,GAS,Gas,0.03,0.16,0.01,50.0
Bosnia Herzegovina,BIH,0,2018,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2018,HYDRO,Hydro,6.42,33.67,2.63,69.39
Bosnia Herzegovina,BIH,0,2018,LIGNITE,Lignite,12.44,65.23,0.1,0.81
Bosnia Herzegovina,BIH,0,2018,NUCLEAR,Nuclear,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2018,OTHFOSS,Other Fossil,0.05,0.26,-0.01,-16.67
Bosnia Herzegovina,BIH,0,2018,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2018,SOLAR,Solar,0.02,0.1,0.0,0.0
Bosnia Herzegovina,BIH,0,2018,WIND,Wind,0.1,0.52,0.1,
Bosnia Herzegovina,BIH,0,2019,BIO,Bioenergy,0.01,0.06,0.0,0.0
Bosnia Herzegovina,BIH,0,2019,GAS,Gas,0.02,0.11,-0.01,-33.33
Bosnia Herzegovina,BIH,0,2019,HARDCOAL,Hard Coal,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2019,HYDRO,Hydro,6.1,35.02,-0.32,-4.98
Bosnia Herzegovina,BIH,0,2019,LIGNITE,Lignite,10.96,62.92,-1.48,-11.9
Bosnia Herzegovina,BIH,0,2019,NUCLEAR,Nuclear,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2019,OTHFOSS,Other Fossil,0.05,0.29,0.0,0.0
Bosnia Herzegovina,BIH,0,2019,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2019,SOLAR,Solar,0.03,0.17,0.01,50.0
Bosnia Herzegovina,BIH,0,2019,WIND,Wind,0.25,1.44,0.15,150.0
Bosnia Herzegovina,BIH,0,2020,BIO,Bioenergy,0.01,0.06,0.0,0.0
Bosnia Herzegovina,BIH,0,2020,GAS,Gas,0.02,0.12,0.0,0.0
Bosnia Herzegovina,BIH,0,2020,HYDRO,Hydro,4.91,28.95,-1.19,-19.51
Bosnia Herzegovina,BIH,0,2020,LIGNITE,Lignite,11.71,69.04,0.75,6.84
Bosnia Herzegovina,BIH,0,2020,NUCLEAR,Nuclear,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2020,OTHFOSS,Other Fossil,0.05,0.29,0.0,0.0
Bosnia Herzegovina,BIH,0,2020,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2020,SOLAR,Solar,0.03,0.18,0.0,0.0
Bosnia Herzegovina,BIH,0,2020,WIND,Wind,0.23,1.36,-0.02,-8.0
Bosnia Herzegovina,BIH,0,2021,BIO,Bioenergy,0.01,0.06,0.0,0.0
Bosnia Herzegovina,BIH,0,2021,GAS,Gas,0.02,0.11,0.0,0.0
Bosnia Herzegovina,BIH,0,2021,HYDRO,Hydro,6.18,35.03,1.27,25.87
Bosnia Herzegovina,BIH,0,2021,LIGNITE,Lignite,10.99,62.3,-0.72,-6.15
Bosnia Herzegovina,BIH,0,2021,NUCLEAR,Nuclear,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2021,OTHFOSS,Other Fossil,0.05,0.28,0.0,0.0
Bosnia Herzegovina,BIH,0,2021,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bosnia Herzegovina,BIH,0,2021,SOLAR,Solar,0.03,0.17,0.0,0.0
Bosnia Herzegovina,BIH,0,2021,WIND,Wind,0.36,2.04,0.13,56.52
Bulgaria,BGR,1,1990,BIO,Bioenergy,0.0,0.0,,
Bulgaria,BGR,1,1990,GAS,Gas,3.19,7.61,,
Bulgaria,BGR,1,1990,HARDCOAL,Hard Coal,5.13,12.24,,
Bulgaria,BGR,1,1990,HYDRO,Hydro,1.63,3.89,,
Bulgaria,BGR,1,1990,LIGNITE,Lignite,15.85,37.83,,
Bulgaria,BGR,1,1990,NUCLEAR,Nuclear,14.66,34.99,,
Bulgaria,BGR,1,1990,OTHFOSS,Other Fossil,1.44,3.44,,
Bulgaria,BGR,1,1990,OTHRENEW,Other Renewables,0.0,0.0,,
Bulgaria,BGR,1,1990,SOLAR,Solar,0.0,0.0,,
Bulgaria,BGR,1,1990,WIND,Wind,0.0,0.0,,
Bulgaria,BGR,1,1991,BIO,Bioenergy,0.0,0.0,0.0,
Bulgaria,BGR,1,1991,GAS,Gas,2.88,7.08,-0.31,-9.72
Bulgaria,BGR,1,1991,HARDCOAL,Hard Coal,8.8,21.63,3.67,71.54
Bulgaria,BGR,1,1991,HYDRO,Hydro,2.27,5.58,0.64,39.26
Bulgaria,BGR,1,1991,LIGNITE,Lignite,11.98,29.44,-3.87,-24.42
Bulgaria,BGR,1,1991,NUCLEAR,Nuclear,13.18,32.39,-1.48,-10.1
Bulgaria,BGR,1,1991,OTHFOSS,Other Fossil,1.58,3.88,0.14,9.72
Bulgaria,BGR,1,1991,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bulgaria,BGR,1,1991,SOLAR,Solar,0.0,0.0,0.0,
Bulgaria,BGR,1,1991,WIND,Wind,0.0,0.0,0.0,
Bulgaria,BGR,1,1992,BIO,Bioenergy,0.0,0.0,0.0,
Bulgaria,BGR,1,1992,GAS,Gas,2.77,7.82,-0.11,-3.82
Bulgaria,BGR,1,1992,HARDCOAL,Hard Coal,7.18,20.26,-1.62,-18.41
Bulgaria,BGR,1,1992,HYDRO,Hydro,1.9,5.36,-0.37,-16.3
Bulgaria,BGR,1,1992,LIGNITE,Lignite,10.63,29.99,-1.35,-11.27
Bulgaria,BGR,1,1992,NUCLEAR,Nuclear,11.55,32.59,-1.63,-12.37
Bulgaria,BGR,1,1992,OTHFOSS,Other Fossil,1.41,3.98,-0.17,-10.76
Bulgaria,BGR,1,1992,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bulgaria,BGR,1,1992,SOLAR,Solar,0.0,0.0,0.0,
Bulgaria,BGR,1,1992,WIND,Wind,0.0,0.0,0.0,
Bulgaria,BGR,1,1993,BIO,Bioenergy,0.0,0.0,0.0,
Bulgaria,BGR,1,1993,GAS,Gas,3.04,8.03,0.27,9.75
Bulgaria,BGR,1,1993,HARDCOAL,Hard Coal,7.24,19.13,0.06,0.84
Bulgaria,BGR,1,1993,HYDRO,Hydro,1.79,4.73,-0.11,-5.79
Bulgaria,BGR,1,1993,LIGNITE,Lignite,9.92,26.22,-0.71,-6.68
Bulgaria,BGR,1,1993,NUCLEAR,Nuclear,13.97,36.92,2.42,20.95
Bulgaria,BGR,1,1993,OTHFOSS,Other Fossil,1.88,4.97,0.47,33.33
Bulgaria,BGR,1,1993,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bulgaria,BGR,1,1993,SOLAR,Solar,0.0,0.0,0.0,
Bulgaria,BGR,1,1993,WIND,Wind,0.0,0.0,0.0,
Bulgaria,BGR,1,1994,BIO,Bioenergy,0.0,0.0,0.0,
Bulgaria,BGR,1,1994,GAS,Gas,2.56,6.74,-0.48,-15.79
Bulgaria,BGR,1,1994,HARDCOAL,Hard Coal,5.78,15.22,-1.46,-20.17
Bulgaria,BGR,1,1994,HYDRO,Hydro,1.3,3.42,-0.49,-27.37
Bulgaria,BGR,1,1994,LIGNITE,Lignite,11.11,29.25,1.19,12.0
Bulgaria,BGR,1,1994,NUCLEAR,Nuclear,15.34,40.39,1.37,9.81
Bulgaria,BGR,1,1994,OTHFOSS,Other Fossil,1.89,4.98,0.01,0.53
Bulgaria,BGR,1,1994,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bulgaria,BGR,1,1994,SOLAR,Solar,0.0,0.0,0.0,
Bulgaria,BGR,1,1994,WIND,Wind,0.0,0.0,0.0,
Bulgaria,BGR,1,1995,BIO,Bioenergy,0.0,0.0,0.0,
Bulgaria,BGR,1,1995,GAS,Gas,3.21,7.71,0.65,25.39
Bulgaria,BGR,1,1995,HARDCOAL,Hard Coal,5.06,12.15,-0.72,-12.46
Bulgaria,BGR,1,1995,HYDRO,Hydro,2.17,5.21,0.87,66.92
Bulgaria,BGR,1,1995,LIGNITE,Lignite,12.27,29.46,1.16,10.44
Bulgaria,BGR,1,1995,NUCLEAR,Nuclear,17.26,41.44,1.92,12.52
Bulgaria,BGR,1,1995,OTHFOSS,Other Fossil,1.68,4.03,-0.21,-11.11
Bulgaria,BGR,1,1995,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bulgaria,BGR,1,1995,SOLAR,Solar,0.0,0.0,0.0,
Bulgaria,BGR,1,1995,WIND,Wind,0.0,0.0,0.0,
Bulgaria,BGR,1,1996,BIO,Bioenergy,0.0,0.0,0.0,
Bulgaria,BGR,1,1996,GAS,Gas,2.98,6.98,-0.23,-7.17
Bulgaria,BGR,1,1996,HARDCOAL,Hard Coal,4.59,10.75,-0.47,-9.29
Bulgaria,BGR,1,1996,HYDRO,Hydro,2.89,6.77,0.72,33.18
Bulgaria,BGR,1,1996,LIGNITE,Lignite,12.57,29.45,0.3,2.44
Bulgaria,BGR,1,1996,NUCLEAR,Nuclear,18.08,42.36,0.82,4.75
Bulgaria,BGR,1,1996,OTHFOSS,Other Fossil,1.57,3.68,-0.11,-6.55
Bulgaria,BGR,1,1996,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bulgaria,BGR,1,1996,SOLAR,Solar,0.0,0.0,0.0,
Bulgaria,BGR,1,1996,WIND,Wind,0.0,0.0,0.0,
Bulgaria,BGR,1,1997,BIO,Bioenergy,0.0,0.0,0.0,
Bulgaria,BGR,1,1997,GAS,Gas,1.88,4.41,-1.1,-36.91
Bulgaria,BGR,1,1997,HARDCOAL,Hard Coal,3.77,8.85,-0.82,-17.86
Bulgaria,BGR,1,1997,HYDRO,Hydro,2.72,6.39,-0.17,-5.88
Bulgaria,BGR,1,1997,LIGNITE,Lignite,15.12,35.5,2.55,20.29
Bulgaria,BGR,1,1997,NUCLEAR,Nuclear,17.75,41.68,-0.33,-1.83
Bulgaria,BGR,1,1997,OTHFOSS,Other Fossil,1.35,3.17,-0.22,-14.01
Bulgaria,BGR,1,1997,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bulgaria,BGR,1,1997,SOLAR,Solar,0.0,0.0,0.0,
Bulgaria,BGR,1,1997,WIND,Wind,0.0,0.0,0.0,
Bulgaria,BGR,1,1998,BIO,Bioenergy,0.0,0.0,0.0,
Bulgaria,BGR,1,1998,GAS,Gas,2.01,4.85,0.13,6.91
Bulgaria,BGR,1,1998,HARDCOAL,Hard Coal,3.66,8.83,-0.11,-2.92
Bulgaria,BGR,1,1998,HYDRO,Hydro,3.07,7.41,0.35,12.87
Bulgaria,BGR,1,1998,LIGNITE,Lignite,14.64,35.32,-0.48,-3.17
Bulgaria,BGR,1,1998,NUCLEAR,Nuclear,16.9,40.77,-0.85,-4.79
Bulgaria,BGR,1,1998,OTHFOSS,Other Fossil,1.17,2.82,-0.18,-13.33
Bulgaria,BGR,1,1998,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bulgaria,BGR,1,1998,SOLAR,Solar,0.0,0.0,0.0,
Bulgaria,BGR,1,1998,WIND,Wind,0.0,0.0,0.0,
Bulgaria,BGR,1,1999,BIO,Bioenergy,0.0,0.0,0.0,
Bulgaria,BGR,1,1999,GAS,Gas,2.01,5.29,0.0,0.0
Bulgaria,BGR,1,1999,HARDCOAL,Hard Coal,3.07,8.08,-0.59,-16.12
Bulgaria,BGR,1,1999,HYDRO,Hydro,2.73,7.19,-0.34,-11.07
Bulgaria,BGR,1,1999,LIGNITE,Lignite,13.2,34.76,-1.44,-9.84
Bulgaria,BGR,1,1999,NUCLEAR,Nuclear,15.81,41.63,-1.09,-6.45
Bulgaria,BGR,1,1999,OTHFOSS,Other Fossil,1.16,3.05,-0.01,-0.85
Bulgaria,BGR,1,1999,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bulgaria,BGR,1,1999,SOLAR,Solar,0.0,0.0,0.0,
Bulgaria,BGR,1,1999,WIND,Wind,0.0,0.0,0.0,
Bulgaria,BGR,1,2000,BIO,Bioenergy,0.0,0.0,0.0,
Bulgaria,BGR,1,2000,GAS,Gas,1.91,4.7,-0.1,-4.98
Bulgaria,BGR,1,2000,HARDCOAL,Hard Coal,2.97,7.32,-0.1,-3.26
Bulgaria,BGR,1,2000,HYDRO,Hydro,2.63,6.48,-0.1,-3.66
Bulgaria,BGR,1,2000,LIGNITE,Lignite,13.97,34.41,0.77,5.83
Bulgaria,BGR,1,2000,NUCLEAR,Nuclear,18.18,44.78,2.37,14.99
Bulgaria,BGR,1,2000,OTHFOSS,Other Fossil,0.94,2.32,-0.22,-18.97
Bulgaria,BGR,1,2000,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bulgaria,BGR,1,2000,SOLAR,Solar,0.0,0.0,0.0,
Bulgaria,BGR,1,2000,WIND,Wind,0.0,0.0,0.0,
Bulgaria,BGR,1,2001,BIO,Bioenergy,0.0,0.0,0.0,
Bulgaria,BGR,1,2001,GAS,Gas,1.91,4.4,0.0,0.0
Bulgaria,BGR,1,2001,HARDCOAL,Hard Coal,4.45,10.24,1.48,49.83
Bulgaria,BGR,1,2001,HYDRO,Hydro,1.65,3.8,-0.98,-37.26
Bulgaria,BGR,1,2001,LIGNITE,Lignite,15.05,34.64,1.08,7.73
Bulgaria,BGR,1,2001,NUCLEAR,Nuclear,19.55,44.99,1.37,7.54
Bulgaria,BGR,1,2001,OTHFOSS,Other Fossil,0.84,1.93,-0.1,-10.64
Bulgaria,BGR,1,2001,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bulgaria,BGR,1,2001,SOLAR,Solar,0.0,0.0,0.0,
Bulgaria,BGR,1,2001,WIND,Wind,0.0,0.0,0.0,
Bulgaria,BGR,1,2002,BIO,Bioenergy,0.0,0.0,0.0,
Bulgaria,BGR,1,2002,GAS,Gas,1.54,3.66,-0.37,-19.37
Bulgaria,BGR,1,2002,HARDCOAL,Hard Coal,3.86,9.17,-0.59,-13.26
Bulgaria,BGR,1,2002,HYDRO,Hydro,2.12,5.04,0.47,28.48
Bulgaria,BGR,1,2002,LIGNITE,Lignite,13.32,31.65,-1.73,-11.5
Bulgaria,BGR,1,2002,NUCLEAR,Nuclear,20.22,48.04,0.67,3.43
Bulgaria,BGR,1,2002,OTHFOSS,Other Fossil,1.03,2.45,0.19,22.62
Bulgaria,BGR,1,2002,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bulgaria,BGR,1,2002,SOLAR,Solar,0.0,0.0,0.0,
Bulgaria,BGR,1,2002,WIND,Wind,0.0,0.0,0.0,
Bulgaria,BGR,1,2003,BIO,Bioenergy,0.0,0.0,0.0,
Bulgaria,BGR,1,2003,GAS,Gas,1.76,4.16,0.22,14.29
Bulgaria,BGR,1,2003,HARDCOAL,Hard Coal,4.53,10.71,0.67,17.36
Bulgaria,BGR,1,2003,HYDRO,Hydro,2.99,7.07,0.87,41.04
Bulgaria,BGR,1,2003,LIGNITE,Lignite,14.71,34.78,1.39,10.44
Bulgaria,BGR,1,2003,NUCLEAR,Nuclear,17.28,40.86,-2.94,-14.54
Bulgaria,BGR,1,2003,OTHFOSS,Other Fossil,1.02,2.41,-0.01,-0.97
Bulgaria,BGR,1,2003,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bulgaria,BGR,1,2003,SOLAR,Solar,0.0,0.0,0.0,
Bulgaria,BGR,1,2003,WIND,Wind,0.0,0.0,0.0,
Bulgaria,BGR,1,2004,BIO,Bioenergy,0.0,0.0,0.0,
Bulgaria,BGR,1,2004,GAS,Gas,1.49,3.6,-0.27,-15.34
Bulgaria,BGR,1,2004,HARDCOAL,Hard Coal,3.95,9.54,-0.58,-12.8
Bulgaria,BGR,1,2004,HYDRO,Hydro,3.14,7.58,0.15,5.02
Bulgaria,BGR,1,2004,LIGNITE,Lignite,14.95,36.11,0.24,1.63
Bulgaria,BGR,1,2004,NUCLEAR,Nuclear,16.82,40.63,-0.46,-2.66
Bulgaria,BGR,1,2004,OTHFOSS,Other Fossil,1.05,2.54,0.03,2.94
Bulgaria,BGR,1,2004,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bulgaria,BGR,1,2004,SOLAR,Solar,0.0,0.0,0.0,
Bulgaria,BGR,1,2004,WIND,Wind,0.0,0.0,0.0,
Bulgaria,BGR,1,2005,BIO,Bioenergy,0.0,0.0,0.0,
Bulgaria,BGR,1,2005,GAS,Gas,1.73,3.94,0.24,16.11
Bulgaria,BGR,1,2005,HARDCOAL,Hard Coal,4.34,9.88,0.39,9.87
Bulgaria,BGR,1,2005,HYDRO,Hydro,4.3,9.79,1.16,36.94
Bulgaria,BGR,1,2005,LIGNITE,Lignite,14.12,32.14,-0.83,-5.55
Bulgaria,BGR,1,2005,NUCLEAR,Nuclear,18.65,42.45,1.83,10.88
Bulgaria,BGR,1,2005,OTHFOSS,Other Fossil,0.79,1.8,-0.26,-24.76
Bulgaria,BGR,1,2005,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bulgaria,BGR,1,2005,SOLAR,Solar,0.0,0.0,0.0,
Bulgaria,BGR,1,2005,WIND,Wind,0.0,0.0,0.0,
Bulgaria,BGR,1,2006,BIO,Bioenergy,0.0,0.0,0.0,
Bulgaria,BGR,1,2006,GAS,Gas,2.16,4.75,0.43,24.86
Bulgaria,BGR,1,2006,HARDCOAL,Hard Coal,4.8,10.55,0.46,10.6
Bulgaria,BGR,1,2006,HYDRO,Hydro,4.21,9.26,-0.09,-2.09
Bulgaria,BGR,1,2006,LIGNITE,Lignite,14.29,31.42,0.17,1.2
Bulgaria,BGR,1,2006,NUCLEAR,Nuclear,19.49,42.85,0.84,4.5
Bulgaria,BGR,1,2006,OTHFOSS,Other Fossil,0.51,1.12,-0.28,-35.44
Bulgaria,BGR,1,2006,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bulgaria,BGR,1,2006,SOLAR,Solar,0.0,0.0,0.0,
Bulgaria,BGR,1,2006,WIND,Wind,0.02,0.04,0.02,
Bulgaria,BGR,1,2007,BIO,Bioenergy,0.0,0.0,0.0,
Bulgaria,BGR,1,2007,GAS,Gas,2.34,5.45,0.18,8.33
Bulgaria,BGR,1,2007,HARDCOAL,Hard Coal,5.94,13.85,1.14,23.75
Bulgaria,BGR,1,2007,HYDRO,Hydro,2.83,6.6,-1.38,-32.78
Bulgaria,BGR,1,2007,LIGNITE,Lignite,16.43,38.3,2.14,14.98
Bulgaria,BGR,1,2007,NUCLEAR,Nuclear,14.64,34.13,-4.85,-24.88
Bulgaria,BGR,1,2007,OTHFOSS,Other Fossil,0.67,1.56,0.16,31.37
Bulgaria,BGR,1,2007,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bulgaria,BGR,1,2007,SOLAR,Solar,0.0,0.0,0.0,
Bulgaria,BGR,1,2007,WIND,Wind,0.05,0.12,0.03,150.0
Bulgaria,BGR,1,2008,BIO,Bioenergy,0.02,0.04,0.02,
Bulgaria,BGR,1,2008,GAS,Gas,2.36,5.3,0.02,0.85
Bulgaria,BGR,1,2008,HARDCOAL,Hard Coal,6.04,13.55,0.1,1.68
Bulgaria,BGR,1,2008,HYDRO,Hydro,2.79,6.26,-0.04,-1.41
Bulgaria,BGR,1,2008,LIGNITE,Lignite,17.14,38.46,0.71,4.32
Bulgaria,BGR,1,2008,NUCLEAR,Nuclear,15.77,35.39,1.13,7.72
Bulgaria,BGR,1,2008,OTHFOSS,Other Fossil,0.32,0.72,-0.35,-52.24
Bulgaria,BGR,1,2008,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bulgaria,BGR,1,2008,SOLAR,Solar,0.0,0.0,0.0,
Bulgaria,BGR,1,2008,WIND,Wind,0.12,0.27,0.07,140.0
Bulgaria,BGR,1,2009,BIO,Bioenergy,0.01,0.02,-0.01,-50.0
Bulgaria,BGR,1,2009,GAS,Gas,1.96,4.63,-0.4,-16.95
Bulgaria,BGR,1,2009,HARDCOAL,Hard Coal,4.51,10.65,-1.53,-25.33
Bulgaria,BGR,1,2009,HYDRO,Hydro,3.43,8.1,0.64,22.94
Bulgaria,BGR,1,2009,LIGNITE,Lignite,16.59,39.19,-0.55,-3.21
Bulgaria,BGR,1,2009,NUCLEAR,Nuclear,15.26,36.05,-0.51,-3.23
Bulgaria,BGR,1,2009,OTHFOSS,Other Fossil,0.33,0.78,0.01,3.13
Bulgaria,BGR,1,2009,OTHRENEW,Other Renewables,0.0,0.0,0.0,
Bulgaria,BGR,1,2009,SOLAR,Solar,0.0,0.0,0.0,
Bulgaria,BGR,1,2009,WIND,Wind,0.24,0.57,0.12,100.0
Bulgaria,BGR,1,2010,BIO,Bioenergy,0.04,0.09,0.03,300.0
Bulgaria,BGR,1,2010,GAS,Gas,1.97,4.28,0.01,0.51
Bulgaria,BGR,1,2010,HARDCOAL,Hard Coal,5.22,11.35,0.71,15.74
Bulgaria,BGR,1,2010,HYDRO,Hydro,5.03,10.94,1.6,46.65
Bulgaria,BGR,1,2010,LIGNITE,Lignite,17.39,37.82,0.8,4.82
Bulgaria,BGR,1,2010,NUCLEAR,Nuclear,15.25,33.17,-0.01,-0.07
Bulgaria,BGR,1,2010,OTHFOSS,Other Fossil,0.39,0.85,0.06,18.18
