Entity,Year,Biofuels Consumption - Kboed - Biodiesel,Biofuels Consumption - Kboed - Total,Biofuels Consumption - PJ - Biodiesel,Biofuels Consumption - PJ - Total,Biofuels Consumption - TWh - Biodiesel,Biofuels Consumption - TWh - Total,Biofuels Production - Kboed - Biodiesel,Biofuels Production - Kboed - Total,Biofuels Production - PJ - Biodiesel,Biofuels Production - PJ - Total,Biofuels Production - TWh - Biodiesel,Biofuels Production - TWh - Total,Carbon Dioxide Emissions,Coal - Prices,Coal - Reserves - Anthracite and bituminous,Coal - Reserves - Sub-bituminous and lignite,Coal - Reserves - Total,Coal Consumption - EJ,Coal Consumption - TWh,Coal Production - EJ,Coal Production - TWh,Coal Production - Tonnes,Cobalt Production-Reserves,Elec Gen from Coal,Elec Gen from Gas,Elec Gen from Oil,Electricity Generation,Gas - Prices,Gas - Proved reserves,Gas Consumption - Bcf,Gas Consumption - Bcm,Gas Consumption - EJ,Gas Consumption - TWh,Gas Production - Bcf,Gas Production - Bcm,Gas Production - EJ,Gas Production - TWh,Geo Biomass Other - EJ,Geo Biomass Other - TWh,Geothermal Capacity,Graphite Production-Reserves,Hydro Consumption - EJ,Hydro Consumption - TWh,Hydro Generation - TWh,Lithium Production-Reserves,Nuclear Consumption - EJ,Nuclear Consumption - TWh,Nuclear Generation - TWh,Oil - Crude prices since 1861 (2020 $),Oil - Crude prices since 1861 (current $),Oil - Proved reserves,Oil - Refinery throughput,Oil - Refining capacity,Oil - Spot crude prices,Oil Consumption - Barrels,Oil Consumption - EJ,Oil Consumption - TWh,Oil Consumption - Tonnes,Oil Production - Barrels,Oil Production - Crude Conds,Oil Production - NGLs,Oil Production - TWh,Oil Production - Tonnes,Primary Energy - Cons capita,Primary Energy Consumption - EJ,Primary Energy Consumption - TWh,Rare Earth Production-Reserves,Renewables Consumption - EJ,Renewables Consumption - TWh,Renewables Power - EJ,Renewables power - TWh,Solar Capacity,Solar Consumption - EJ,Solar Consumption - TWh,Solar Generation - TWh,Total Liquids - Consumption,Wind Capacity,Wind Consumption - EJ,Wind Consumption - TWh,Wind Generation - TWh,Biofuels Consumption - TWh - Biodiesel (zero filled),Biofuels Consumption - TWh - Total (zero filled),Coal Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Geo Biomass Other - TWh (zero filled)
Bulgaria,1978,,,,,,,,,,,,,82.09527548,,,,,0.351188784,97.55244,,,,,,,,,,,0.260266644,2.690025,0.0968409,26.90025,,,,,0,0,,,0.02909,8.080555555555556,2.909,,0.0591,16.416666666666668,5.91,,,,,277,,255.4341918,0.564472263,156.7978508333333,13.315,,,,,,124.6814915,1.100691947,305.74776305555554,,0,0,0,0,,0,0,0,255.4341918,,0,0,0,0,0,97.55244,26.90025,8.080555555555556,16.416666666666668,156.7978508333333,0,0,0
Bulgaria,1979,,,,,,,,,,,,,84.92234223,,,,,0.362116332,100.58787,,,,,,,,,,,0.278448857,2.87795,0.1036062,28.7795,,,,,0,0,,,0.03311,9.197222222222225,3.311,,0.0618,17.166666666666668,6.18,,,,,277,,262.8343014,0.581615747,161.5599297222222,13.726,,,,,,129.0208485,1.142248279,317.29118861111107,,0,0,0,0,,0,0,0,262.8343014,,0,0,0,0,0,100.58787,28.7795,9.197222222222225,17.166666666666668,161.5599297222222,0,0,0
Bulgaria,1980,,,,,,,,,,,,,89.1367164,,,,,0.379826496,105.50736,,,,,,,,,,,0.356924136,3.69915,0.1331694,36.9915,,,,,0,0,,,0.03713,10.31388888888889,3.713,,0.06165,17.125,6.165,,,,238.3251366,277,,271.3356557,0.594073875,165.02052083333334,13.972,,,,,,135.812445,1.205849771,334.9582697222222,,0,0,0,0,,0,0,0,271.3356557,,0,0,0,0,0,105.50736,36.9915,10.31388888888889,17.125,165.02052083333334,0,0,0
Bulgaria,1981,,,,,,,,,,,,,85.46549067,,,,,0.385688016,107.13556,0.197992858,54.99801611111111,29.24,,,,,,,,0.389324803,4.023925,0.1448613,40.23925,,,,,0,0,,,0.03618,10.05,3.618,,0.09119,25.330555555555552,9.119,,,,244.1994521,277,,242.990137,0.529509055,147.08584861111112,12.457,,,,,,133.3425533,1.187428371,329.84121416666665,,0,0,0,0,,0,0,0,242.990137,,0,0,0,0,0,107.13556,40.23925,10.05,25.330555555555552,147.08584861111112,0,0,0
Bulgaria,1982,,,,,,,,,,,,,87.04627669,,,,,0.405198504,112.55514,0.217733911,60.48164194444444,32.21,,,,,,,,0.430819532,4.4528,0.1603008,44.528,,,,,0,0,,,0.0305,8.472222222222221,3.05,,0.10746,29.85,10.746,,,,249.4208219,277,,236.080274,0.51311475,142.531875,12.064,,,,,,136.2236963,1.216574054,337.9372372222222,,0,0,0,0,,0,0,0,236.080274,,0,0,0,0,0,112.55514,44.528,8.472222222222221,29.85,142.531875,0,0,0
Bulgaria,1983,,,,,,,,,,,,,85.98012083,,,,,0.403649388,112.12483,0.21893667,60.81574166666667,32.39,,,,,,,,0.452700109,4.67895,0.1684422,46.7895,,,,,0,0,,,0.03353,9.313888888888888,3.353,,0.12318,34.21666666666667,12.318,,,,254.6421918,277,,229.248,0.495525707,137.6460297222222,11.634,,,,,,136.7486442,1.224327295,340.0909152777777,,0,0,0,0,,0,0,0,229.248,,0,0,0,0,0,112.12483,46.7895,9.313888888888888,34.21666666666667,137.6460297222222,0,0,0
Bulgaria,1984,,,,,,,,,,,,,85.01103495,,,,,0.404277408,112.29928,0.218527293,60.70202583333334,32.36,,,,,,,,0.474673448,4.9195,0.177102,49.195,,,,,0,0,,,0.0326,9.055555555555555,3.26,,0.12735,35.375,12.735,,,,259.1535519,277,,220.3445082,0.475844174,132.17893722222223,11.167,,,,,,135.710328,1.217173582,338.1037727777778,,0,0,0,0,,0,0,0,220.3445082,,0,0,0,0,0,112.29928,49.195,9.055555555555555,35.375,132.17893722222223,0,0,0
Bulgaria,1985,,,,,,,,,,,,,84.87663544,,,,,0.421945704,117.20714,0.208637948,57.95498555555555,30.88,,,,,41.632,,,0.519154564,5.3658,0.1931688,53.658,,,,,0,0,,,0.02237,6.2138888888888895,2.237,,0.13131,36.475,13.131,,,,256.0479452,277,,201.8531233,0.439701571,122.13932527777776,10.362,,,,,,134.6460774,1.208496075,335.69335416666667,,0,0,0,0,,0,0,0,201.8531233,,0,0,0,0,0,117.20714,53.658,6.2138888888888895,36.475,122.13932527777776,0,0,0
Bulgaria,1986,,,,,,,,,,,,,87.89358395,,,,,0.433710612,120.47517,0.237533328,65.98147999999999,35.22,,,,,41.82,,,0.515550533,5.32855,0.1918278,53.2855,,,,,0,0,,,0.02326,6.46111111111111,2.326,,0.1207,33.52777777777778,12.07,,,,256.0479452,277,,212.8269315,0.463489122,128.74697833333332,10.921,,,,,,137.4176624,1.232987534,342.49653722222223,,0,0,0,0,,0,0,0,212.8269315,,0,0,0,0,0,120.47517,53.2855,6.46111111111111,33.52777777777778,128.74697833333332,0,0,0
Bulgaria,1987,,,,,,,,,,,,,87.76049696,,,,,0.4333338,120.3705,0.248120054,68.92223722222222,36.82,,,,,43.473,,,0.57493238,5.9423,0.2139228,59.423,,,,,0,0,,,0.02537,7.047222222222223,2.537,,0.12436,34.544444444444444,12.436,,,,246.8101362,277,,204.8835068,0.445363036,123.71195444444444,10.491,,,,,,138.6465207,1.242349636,345.0971211111111,,0,0,0,0,,0,0,0,204.8835068,,0,0,0,0,0,120.3705,59.423,7.047222222222223,34.544444444444444,123.71195444444444,0,0,0
Bulgaria,1988,,,,,,,,,,,,,86.55117215,,,,,0.403691256,112.13646,0.23027914,63.966427777777774,34.15,,,,,45.021,,,0.556973015,5.77245,0.2078082,57.7245,,,,,0,0,,,0.02596,7.211111111111111,2.596,,0.1603,44.52777777777778,16.03,,,,263.2391268,277,,216.9563934,0.472845122,131.3458672222222,11.13,,,,,,142.1790373,1.270604578,352.9457161111111,,0,0,0,0,,0,0,0,216.9563934,,0,0,0,0,0,112.13646,57.7245,7.211111111111111,44.52777777777778,131.3458672222222,0,0,0
Bulgaria,1989,,,,,,,,,,,,,86.79207313,,,,,0.412022988,114.45083,0.23117698,64.21582777777778,34.3,,,,,44.331,,,0.574934799,5.942325,0.2139237,59.42325,,,,,0,0,,,0.02691,7.475,2.691,,0.14566,40.46111111111112,14.566,,,,263.9603298,277,,212.9130685,0.461251654,128.12545944444443,10.845,,,,,,141.5861239,1.259768342,349.9356505555556,,0,0,0,0,,0,0,0,212.9130685,,0,0,0,0,0,114.45083,59.42325,7.475,40.46111111111112,128.12545944444443,0,0,0
Bulgaria,1990,,,,,,,,,,,,,74.39980756,,,,,0.345808495,96.05791527777778,0.213144545,59.20681805555555,31.67495342,,,,,42.141,,,0.609710066,6.30175,0.226863,63.0175,,,,,0,0,,,0.01878,5.216666666666667,1.878,,0.14665,40.73611111111112,14.665,,,,166.5616986,277,,196.6255328,0.425505626,118.19600722222222,9.944999763,,,,,,131.6079393,1.163607121,323.2242002777778,,0,0,0,0,,0,0,0,196.6255328,,0,0,0,0,0,96.05791527777778,63.0175,5.216666666666667,40.73611111111112,118.19600722222222,0,0,0
Bulgaria,1991,,,,,,,,,,,,,59.88349251,,,,,0.309102107,85.86169638888889,0.195294919,54.24858861111111,31.0414479,,,,,40.862,,,0.514911967,5.32195,0.1915902,53.2195,,,,,0,0,,,0.02441,6.780555555555556,2.441,,0.13184,36.62222222222223,13.184,,,,90.45019178,267,,128.7128831,0.282842826,78.56745166666666,6.640000301,,,,,,107.1957492,0.939785133,261.0514258333333,,0,0,0,0,,0,0,0,128.7128831,,0,0,0,0,0,85.86169638888889,53.2195,6.780555555555556,36.62222222222223,78.56745166666666,0,0,0
Bulgaria,1992,,,,,,,,,,,,,58.12179819,,,,,0.325040585,90.28905138888888,0.225269602,62.574889444444445,32.71286093,,,,,35.61,,,0.454664218,4.712125,0.1696365,47.12125,,,,,0,0,,,0.02063,5.730555555555555,2.063,,0.11552,32.08888888888889,11.552,,,,50.44882514,257,,116.1493256,0.251813109,69.94808583333332,5.868999207,,,,,,101.7290963,0.882640194,245.17783166666663,,0,0,0,0,,0,0,0,116.1493256,,0,0,0,0,0,90.28905138888888,47.12125,5.730555555555555,32.08888888888889,69.94808583333332,0,0,0
Bulgaria,1993,,,,,,,,,,,,,60.26250639,,,,,0.349955227,97.20978527777775,0.218289243,60.63590083333333,31.50118673,,,,,37.997,,,0.424218592,4.384575,0.1578447,43.84575,,,,,0,0,,,0.01942,5.394444444444444,1.942,,0.13973,38.81388888888888,13.973,,,,114.3680822,237,,126.9440638,0.272634575,75.73182638888889,6.355999146,,,,,,109.5592235,0.939584503,260.99569527777777,,0,0,0,0,,0,0,0,126.9440638,,0,0,0,0,0,97.20978527777775,43.84575,5.394444444444444,38.81388888888888,75.73182638888889,0,0,0
Bulgaria,1994,,,,,,,,,,,,,56.6927608,,,,,0.320367907,88.99108527777778,0.211198604,58.66627888888889,31.02933178,,,,,38.133,,,0.424383072,4.386275,0.1579059,43.86275,,,,,0,0,,,0.01468,4.0777777777777775,1.468,,0.15335,42.59722222222221,15.335,,,,139.7519726,237,,119.8069603,0.258178121,71.71614472222221,6.032000061,,,,,,106.7257729,0.904481928,251.24498,,0,0,0,0,,0,0,0,119.8069603,,0,0,0,0,0,88.99108527777778,43.86275,4.0777777777777775,42.59722222222221,71.71614472222221,0,0,0
Bulgaria,1995,,,,,,,,,,,,,58.7841265,,,,,0.320407723,89.00214527777777,0.221346654,61.48518166666667,33.22759345,,,,,41.789,,,0.512200478,5.293925,0.1905813,52.93925,,,,,0,0,,,0.02314,6.427777777777778,2.314,,0.17261,47.94722222222222,17.261,,,,160.4968767,210,,124.1684019,0.266032885,73.89802361111111,6.221000854,,,,,,116.0921948,0.972771908,270.2144188888889,,0,0,0,0,,0,0,0,124.1684019,,0,0,0,0,0,89.00214527777777,52.93925,6.427777777777778,47.94722222222222,73.89802361111111,0,0,0
Bulgaria,1996,,,,,,,,,,,,,56.81397168,,,,,0.319043748,88.62326333333334,0.226150169,62.81949138888889,33.57519594,,,,,42.716,,,0.521848916,5.408425,0.1947033,54.08425,,,,,0,0,,,0.02919,8.108333333333333,2.919,,0.18082,50.22777777777778,18.082,,,,139.27,210,,115.2623985,0.244546277,67.92952138888889,5.702998337,,,,,,116.7760284,0.968303325,268.9731458333333,,0,0,0,0,0,0,0,0,115.2623985,,0,0,0,0,0,88.62326333333334,54.08425,8.108333333333333,50.22777777777778,67.92952138888889,0,0,0
Bulgaria,1997,,,,,,,,,,,,,56.08451441,,,,,0.363798588,101.05516333333333,0.209826757,58.28521027777778,29.7080112,,,,,42.803,,,0.41746043,4.314725,0.1553301,43.14725,,,,,0,0,,,0.02754,7.649999999999999,2.754,,0.17751,49.30833333333333,17.751,,,,119.7701918,210,,91.91978379,0.193568144,53.76892888888889,4.505998871,,,,,,111.7594663,0.917746833,254.9296758333333,,0,0,0,0,0,0,0,0,91.91978379,0,0,0,0,0,0,101.05516333333333,43.14725,7.649999999999999,49.30833333333333,53.76892888888889,0,0,0
Bulgaria,1998,,,,,,,,,,,,,53.77385928,,,,,0.346495046,96.24862388888889,0.212122129,58.92281361111111,30.11079998,,,,,41.711,,,0.349291038,3.61015,0.1299654,36.1015,,,,,0,0,,,0.03097,8.602777777777778,3.097,,0.16899,46.94166666666666,16.899,,,,111.5565753,120,,97.48178652,0.203903641,56.63990027777778,4.729998894,,,,,,108.1789007,0.880324087,244.5344686111111,,0,0,0,0,0,0,0,0,97.48178652,0,0,0,0,0,0,96.24862388888889,36.1015,8.602777777777778,46.94166666666666,56.63990027777778,0,0,0
Bulgaria,1999,,,,,,,,,,,,,45.80028731,,,,,0.285311747,79.25326305555555,0.179026521,49.72958916666666,25.2978042,,,,,38.248,,,0.302627307,3.12785,0.1126026,31.2785,,,,,0,0,,,0.02753,7.647222222222222,2.753,,0.15814,43.92777777777778,15.814,,,,113.4844658,120,,88.50180386,0.185240483,51.45568972222223,4.297998489,,,,,,95.30486594,0.76882483,213.56245277777776,,0,0,0,0,0,0,0,0,88.50180386,0,0,0,0,0,0,79.25326305555555,31.2785,7.647222222222222,43.92777777777778,51.45568972222223,0,0,0
Bulgaria,2000,,,,,,,,,,,,,43.43435325,,,,,0.263497221,73.1936725,0.179813723,49.94825638888889,26.43197875,,,,,40.924,,,0.328718238,3.406825,0.1226457,34.06825,,,,,0,0,,,0.02673,7.425,2.673,,0.18178,50.49444444444444,18.178,,,,106.4251913,120,,89.35315043,0.182554378,50.70954944444444,4.250999008,,,,,,97.17580146,0.777207298,215.8909161111111,,0,0,0,0,0,0,0,0,89.35315043,0,0,0,0,0,0,73.1936725,34.06825,7.425,50.49444444444444,50.70954944444444,0,0,0
Bulgaria,2001,,,,,,,,,,,,,46.36846865,,,,,0.300342108,83.42836333333334,0.18829505,52.304180555555554,26.61128034,,,,,43.968,,,0.277091903,2.863925,0.1031013,28.63925,,,,,0,0,,,0.017257208,4.793668888888889,1.737,,0.194260325,53.96120138888889,19.553,,,,107.4598082,120,,93.29884478,0.188733385,52.42594027777778,4.391999756,,,,,,101.3396453,0.803694325,223.24842361111112,,0,0,0,0,0,0,0,0,93.29884478,0,0,0,0,0,0,83.42836333333334,28.63925,4.793668888888889,53.96120138888889,52.42594027777778,0,0,0
Bulgaria,2002,,,,,,,,,,,,,44.56360214,,,,,0.276587377,76.82982694444445,0.185404148,51.50115222222222,26.01805667,,,,,42.679,,,0.245683623,2.5393,0.0914148,25.393,,,,,0,0,,,0.021656903,6.0158063888888895,2.194,,0.19961071,55.44741944444444,20.222,,,,104.8491233,120,,96.12306274,0.194967651,54.15768083333333,4.578999771,,,,,,99.69658198,0.78423744,217.8437333333333,,0,0,0,0,0,0,0,0,96.12306274,0,0,0,0,0,0,76.82982694444445,25.393,6.0158063888888895,55.44741944444444,54.15768083333333,0,0,0
Bulgaria,2003,,,,,,,,,,,,,48.57710429,,,,,0.309665986,86.01832944444445,0.194491598,54.02544388888889,27.29925496,,,,,42.6,,,0.259615983,2.6833,0.0965988,26.833,,,,,0,0,,,0.0297075,8.252083333333333,3.029,,0.169476923,47.076923055555554,17.28,,,,101.154,120,,104.6414613,0.208325926,57.868312777777774,4.886000488,,,,,,104.2725817,0.813775135,226.0486486111111,,0,0,0,0,0,0,0,0,104.6414613,0,0,0,0,0,0,86.01832944444445,26.833,8.252083333333333,47.076923055555554,57.868312777777774,0,0,0
Bulgaria,2004,,,,,,,,,,,,,46.66681992,,,,,0.295906905,82.19636249999999,0.190010675,52.780743055555554,26.4850113,,,,,41.621,,,0.252786889,2.619875,0.0943155,26.19875,,,,,0,0,,,0.030872866,8.57579611111111,3.168,,0.163865924,45.51831222222222,16.815,,,,105.8043443,180,,101.5784261,0.20282564,56.34045555555556,4.746999329,,,,,,101.7216549,0.78779658,218.83238333333333,,0.00000975,0.0027083333333333,0.00000975,0.001,0,0,0,0,101.5784261,1,0.00000975,0.0027083333333333,0.001,0,0,82.19636249999999,26.19875,8.57579611111111,45.51831222222222,56.34045555555556,0,0.0027083333333333,0
Bulgaria,2005,,,,,,,,,,,,,48.54666802,,,,,0.289835794,80.50994277777777,0.174921908,48.589418888888886,24.69480439,,,,,44.365,,,0.316032366,3.2664,0.1175904,32.664,,,,,0,0,,,0.041997532,11.66598111111111,4.337,,0.180627152,50.17420888888889,18.653,,,,124.188274,205,,110.7189262,0.221898738,61.63853833333334,5.226999603,,,,,,110.8367403,0.851998033,236.66612027777776,,0.0000484,0.0134444444444444,0.0000484,0.005,0,0,0,0,110.7189262,8,0.0000484,0.0134444444444444,0.005,0,0,80.50994277777777,32.664,11.66598111111111,50.17420888888889,61.63853833333334,0,0.0134444444444444,0
Bulgaria,2006,,,,,,,,,,,,,49.39139297,,,,,0.294299174,81.74977055555556,0.180341679,50.09491083333334,25.67786491,,,,,45.843,,,0.325639889,3.3657,0.1211652,33.657,,,,,0,0,,,0.040780755,11.3279875,4.238,,0.187574151,52.10393083333333,19.493,,,,142.7843836,205,,112.099835,0.224369609,62.32489138888889,5.280210434,,,,,,113.7962344,0.868381341,241.21703916666667,,0.000192453,0.0534591666666666,0.000192453,0.02,0,0,0,0,112.099835,27,0.000192453,0.0534591666666666,0.02,0,0,81.74977055555556,33.657,11.3279875,52.10393083333333,62.32489138888889,0,0.0534591666666666,0
Bulgaria,2007,,,,,,,,,,,,,52.73582016,,,,,0.331090344,91.96954,0.202821697,56.33936027777778,28.72444471,,,,,43.297,,,0.328174804,3.3919,0.1221084,33.919000000000004,,,,,0,0,,,0.027482625,7.6340625,2.874,,0.140023687,38.89546861111111,14.643,,,,142.5032329,175,,110.9093754,0.221032763,61.39798972222222,5.208154758,,,,,,111.155257,0.842187257,233.9409047222222,,0.000449438,0.1248438888888888,0.000449438,0.047,0,0,0,0,110.9093754,30,0.000449438,0.1248438888888888,0.047,0,0,91.96954,33.919000000000004,7.6340625,38.89546861111111,61.39798972222222,0,0.1248438888888888,0
Bulgaria,2008,,,,,,,,,,,,,50.34472581,,,,,0.315593364,87.66482333333333,0.203530103,56.53613972222222,29.06253245,,,,,45.037,,,0.327299862,3.392125,0.1221165,33.92125,,,,,0.00015205,0.016,,,0.02683677,7.454658333333333,2.824,,0.14981646,41.61568333333334,15.765,,,,143.1152459,175,,106.3178471,0.212519919,59.03331083333333,4.966115748,,,,,,110.0822933,0.828268422,230.07456166666665,,0.001385409,0.3848358333333333,0.001311429,0.138,0,0,0,0,106.3564709,114,0.001159379,0.3220497222222222,0.122,0,0,87.66482333333333,33.92125,7.454658333333333,41.61568333333334,59.03331083333333,0,0.3220497222222222,0.016
Bulgaria,2009,,,,,,,,,,,,,43.53250462,,,,,0.265656186,73.793385,0.192882987,53.5786075,27.29937035,,,,,42.964,,,0.234757847,2.426375,0.0873495,24.26375,,,,,0.0000756,0.008,,,0.032772222,9.103395,3.47,,0.144084444,40.02345666666667,15.256,,,,125.4534521,180,,95.11660107,0.191471166,53.186435,4.47999511,,,,,,96.86183046,0.723897762,201.08271166666665,,0.002564243,0.7122897222222222,0.002342222,0.248,2,0.0000283,0.0078611111111111,0.003,95.23283127,333,0.002238333,0.6217591666666666,0.237,0,0,73.793385,24.26375,9.103395,40.02345666666667,53.186435,0.0078611111111111,0.6217591666666666,0.008
Bulgaria,2010,,,,,,,,,,,,,45.58842623,,,,,0.288169112,80.04697555555556,0.207058068,57.51613,29.4381072,,,,,46.653,,,0.258549287,2.672275,0.0962019,26.72275,,,,,0.000328528,0.035,,,0.047467546,13.185429444444445,5.057,,0.143134785,39.7596625,15.249,,,,109.95,195,,84.50729333,0.17092044,47.4779,4.076699284,,,,,,101.4707341,0.753421317,209.28369916666668,,0.007527533,2.090981388888889,0.006861534,0.731,25,0.000140798,0.0391105555555555,0.015,84.8559506,488,0.006392209,1.7756136111111112,0.681,0,0,80.04697555555556,26.72275,13.185429444444445,39.7596625,47.4779,0.0391105555555555,1.7756136111111112,0.035
Bulgaria,2011,,,,,,,,,,,,,50.52092845,,,,,0.338919743,94.14437305555556,0.260037417,72.23261583333333,37.13195573,,,,,50.797,,,0.296009436,3.05945,0.1101402,30.5945,,,,,0.000522439,0.056,,,0.027213476,7.559298888888889,2.917,,0.152197683,42.27713416666666,16.314,,,,102.0777808,195,,80.44152838,0.163162212,45.32283666666667,3.839235737,,,,,,108.6693778,0.801833522,222.7315338888889,,0.010200208,2.833391111111111,0.009497195,1.018,154,0.000942256,0.2617377777777778,0.101,80.80956265,541,0.0080325,2.23125,0.861,0,0,94.14437305555556,30.5945,7.559298888888889,42.27713416666666,45.32283666666667,0.2617377777777778,2.23125,0.056
Bulgaria,2012,,,,,,,,,,,,,45.81312303,,,,,0.289540666,80.42796277777778,0.234973432,65.27039777777777,33.43041562,,,,,47.329,,,0.275109422,2.851225,0.1026441,28.51225,,,,,0.000612,0.066,,,0.029913818,8.309393888888888,3.226,,0.14637,40.65833333333333,15.785,,,,118.0410383,195,,83.06293128,0.169049598,46.95822166666667,4.00107823,,,,,,103.6970876,0.760515166,211.25421277777775,,0.022996984,6.388051111111111,0.019482,2.101,1013,0.007548,2.0966666666666667,0.814,84.89803217,677,0.011322,3.145,1.221,0,0,80.42796277777778,28.51225,8.309393888888888,40.65833333333333,46.95822166666667,2.0966666666666667,3.145,0.066
Bulgaria,2013,,,,,,,,,,,,,40.67153245,,,,,0.248852088,69.12558,0.200502838,55.695232777777775,28.63482754,,,,,43.784,,,0.266495086,2.7544,0.0991584,27.544,,,,,0.001029644,0.111713,,,0.037604819,10.445783055555555,4.08,,0.130614275,36.28174305555555,14.171222,,,,112.9020822,195,,77.34080668,0.156262241,43.40617805555555,3.714716351,,,,,,96.47285338,0.703295977,195.35999361111112,,0.030804154,8.556709444444444,0.026237776,2.846713,1020,0.012544157,3.4844880555555555,1.361,79.83103526,683,0.012663976,3.517771111111111,1.374,0,0,69.12558,27.544,10.445783055555555,36.28174305555555,43.40617805555555,3.4844880555555555,3.517771111111111,0.111713
Bulgaria,2014,,,,,,,,,,,,,43.11827524,,,,,0.265865987,73.85166305555556,0.214725188,59.64588555555556,31.32633101,,,,,47.485,,,0.264729353,2.73615,0.0985014,27.3615,,,,,0.001839591,0.200792,,,0.042189521,11.719311388888888,4.605,,0.145365126,40.37920166666667,15.866651,,,,103.5036164,195,,83.74974715,0.168908143,46.91892861111111,4.005831518,,,,,,103.6308644,0.750872765,208.5757680555556,,0.030042589,8.345163611111111,0.025504202,2.783792,1026,0.011470419,3.1862275,1.252,86.30201018,699,0.012194192,3.387275555555555,1.331,0,0,73.85166305555556,27.3615,11.719311388888888,40.37920166666667,46.91892861111111,3.1862275,3.387275555555555,0.200792
Bulgaria,2015,,,,,,,,,,,,,45.84570968,,,,,0.274451481,76.23652249999999,0.245654335,68.23731527777778,35.91275718,,,,,49.228,,,0.290291363,3.00035,0.1080126,30.0035,,,,,0.002460613,0.270185,,,0.051555536,14.320982222222222,5.661,,0.140059661,38.90546138888889,15.3791,,,,121.2361918,195,,93.54981101,0.189700403,52.69455638888888,4.485717268,,,,,,110.8458276,0.798061028,221.68361888888887,,0.034281348,9.522596666666669,0.028279363,3.105185,1029,0.012595179,3.498660833333333,1.383,97.07533479,699,0.013223571,3.6732141666666656,1.452,0,0,76.23652249999999,30.0035,14.320982222222222,38.90546138888889,52.69455638888888,3.498660833333333,3.6732141666666656,0.270185
Bulgaria,2016,,,,,,,,,,,,,43.01979573,,,,,0.238408952,66.22470888888888,0.214287918,59.52442166666666,31.28895127,,,,,45.277,,,0.301530289,3.12505,0.1125018,31.2505,,,,,0.003201358,0.353614,,,0.035687929,9.91331361111111,3.942,,0.142822721,39.67297805555556,15.775843,,,,125.3309836,195,,94.5853342,0.191393953,53.16498694444444,4.535851645,,,,,,105.7278651,0.756160193,210.04449805555555,,0.035344839,9.818010833333334,0.028650056,3.164614,1028,0.012547811,3.485503055555556,1.386,98.47057001,699,0.012900888,3.5835799999999995,1.425,0,0,66.22470888888888,31.2505,9.91331361111111,39.67297805555556,53.16498694444444,3.485503055555556,3.5835799999999995,0.353614
Bulgaria,2017,,,,,,,,,,,,,45.69810088,,,,,0.255601251,71.00034749999999,0.238593925,66.27609027777778,34.31882,,,,,45.578783,,,0.310928671,3.21365,0.1156914,32.1365,,,,,0.003563829,0.395981,,,0.025452927,7.0702575,2.828103,,0.139909491,38.8637475,15.545499,,,,136.2456396,195,,98.77452972,0.200311815,55.64217083333333,4.766900738,,,,,,108.9077047,0.773511745,214.8643736111111,,0.036544861,10.151350277777777,0.02972709,3.30301,1035.57,0.012626685,3.5074125,1.402965,102.6606052,698.39,0.013536576,3.76016,1.504064,0,0,71.00034749999999,32.1365,7.0702575,38.8637475,55.64217083333333,3.5074125,3.76016,0.395981
Bulgaria,2018,,,,,,,,,,,,,42.53706175,,,,,0.228409744,63.44715111111111,0.220607432,61.27984222222222,30.87125442,,,,,46.8377,,,0.292475551,3.022925,0.1088253,30.22925,,,,,0.014245105,1.5921,,,0.046048329,12.7912025,5.146578,,0.14427883,40.07745277777778,16.125281,,,,118.0785515,195,,98.42266688,0.199663141,55.46198361111111,4.744323206,,,,,,109.4794128,0.772006122,214.446145,,0.044780777,12.439104722222222,0.03805314,4.252998,1032.679,0.012014303,3.337306388888889,1.342775,102.2846856,698.92,0.011793732,3.2760366666666663,1.318123,0,0,63.44715111111111,30.22925,12.7912025,40.07745277777778,55.46198361111111,3.337306388888889,3.2760366666666663,1.5921
Bulgaria,2019,,,,,,,,,,,,,41.19932432,,,,,0.212664863,59.07357305555556,0.204200829,56.7224525,15.44455481,,,,,44.3018,,,0.273894233,2.830875,0.1019115,28.30875,,,,,0.01632312,1.8311,,,0.026438266,7.343962777777778,2.9658,,0.147580224,40.994506666666666,16.5553,,,,137.4564777,195,,102.1049524,0.208488532,57.91348111111111,4.953772,,,,,,106.4818266,0.745385244,207.05145666666664,,0.048301857,13.4171825,0.04092235,4.5906,1048,0.012858992,3.571942222222222,1.4425,106.3465643,703,0.011740238,3.261177222222222,1.317,0,0,59.07357305555556,28.30875,7.343962777777778,40.994506666666666,57.91348111111111,3.571942222222222,3.261177222222222,1.8311
