Entity,Year,Biofuels Production - Kboed - Total,Biofuels Production - Kboed - Biogasoline,Biofuels Production - Kboed - Biodiesel,Biofuels Production - PJ - Total,Biofuels Production - PJ - Biogasoline,Biofuels Production - PJ - Biodiesel,Carbon Dioxide Emissions,Coal - Prices,Coal - Reserves - Anthracite and bituminous,Coal - Reserves - Sub-bituminous and lignite,Coal - Reserves - Total,Coal Consumption - EJ,Coal Production - EJ,Coal Production - Tonnes,Electricity Generation ,Gas - Prices ,Gas - Proved reserves,Gas - Proved reserves history ,Gas Consumption - Bcf,Gas Consumption - Bcm,Gas Consumption - EJ,Gas Production - Bcf,Gas Production - Bcm,Gas Production - EJ,Geo Biomass Other - EJ,Geo Biomass Other - TWh,Geothermal Capacity,Hydro Consumption - EJ,Hydro Generation - TWh,Nuclear Consumption - EJ,Nuclear Generation - TWh,Oil - Proved reserves,Oil - Proved reserves history,Oil - Refinery throughput,Oil - Refining capacity,Oil - Spot crude prices,Oil Consumption - Barrels,Oil Consumption - Tonnes,Oil Production - Barrels,Oil Production - Tonnes,Primary Energy Consumption,Renewables Power - EJ,Renewables Power - Twh,Solar Capacity,Solar Consumption - EJ,Solar Generation - TWh,Wind Capacity,Wind Consumption - EJ,Wind Generation -TWh,Cobalt and Lithium - Prices - Cobalt,Cobalt and Lithium - Prices - Lithium Carbonate,Cobalt Production-Reserves - Production,Cobalt Production-Reserves - Reserves,Elec Gen by fuel - Oil,Elec Gen by fuel - Natural Gas,Elec Gen by fuel - Coal,Elec Gen by fuel - Nuclear energy,Elec Gen by fuel - Hydro electric,Elec Gen by fuel - Renewables,Elec Gen by fuel - Other #,Elec Gen by fuel - Total,Elec Gen from Coal,Elec Gen from Gas,Elec Gen from Oil,Elec Gen from Other,Graphite Production-Reserves,Lithium Production-Reserves,Oil - Crude prices since 1861,Oil Consumption - EJ,Primary Energy - Cons by fuel - Oil,Primary Energy - Cons by fuel - Natural Gas,Primary Energy - Cons by fuel - Coal,Primary Energy - Cons by fuel - Nuclear energy,Primary Energy - Cons by fuel - Hydro electric,Primary Energy - Cons by fuel - Renewables,Primary Energy - Cons by fuel - Total,Primary Energy - Cons capita,Rare Earth Production-Reserves,Renewables Generation by source - Wind,Renewables Generation by source - Solar,Renewables Generation by source - Other renewables+,Renewables Generation by source - Total,Biofuels Consumption - Kboed - Total,Biofuels Consumption - Kboed - Biogasoline,Biofuels Consumption - Kboed - Biodiesel,Biofuels Consumption - PJ - Total,Biofuels Consumption - PJ - Biogasoline,Biofuels Consumption - PJ - Biodiesel,Total Liquids - Consumption,Renewables Consumption - EJ
Africa,2008,0.900591795,0.900591795,0,2.017030734,2.017030734,0,1056.158365,,,,,4.246142075,5.975090669,255.135574,619.5287432,,,14.03950534,9.145008512,94.77856736,3.412028425,19.66993809,203.8585912,7.338909285,0.031088669,3.271422,135.3,0.923295218,97.15720925,0.123578382,13.00399966,,120.75129,2403.078666,3093.033479,,3195.71598,151.3278731,10299.35538,490.4282478,15.2984111,0.044272425,4.658732333,53.601,0.000713989,0.075132202,537.12,0.012469767,1.312178131,,,,,,,,,,,,,257.4913186,184.4927751,62.76800782,-0.043299531,,,,6.549066277,,,,,,,,15.49012432,,,,,,0.012635776,0.012635776,0,0.0283,0.0283,0,3195.737619,0.044300725
Africa,2009,5.358375675,5.358375675,0,11.96821735,11.96821735,0,1070.195054,,,,,4.227939159,5.924619806,250.7968381,627.0686268,,14.17199923,14.17199923,9.247251934,95.57636177,3.440749024,18.58892769,192.1286551,6.916631583,0.033647932,3.56272219,170.3,0.942188515,99.7611369,0.12094555,12.80599944,122.97349,122.97349,2308.658466,3062.80274,,3321.528113,156.8829758,9923.359484,471.8065898,15.56946395,0.049589057,5.250606057,64.619,0.000927,0.098152927,724.05,0.015014126,1.589730939,,,,,,,,,,,,,247.7055882,192.5277145,67.71271341,1.304868357,,,,6.787939446,,,,,,,,15.36896467,,,,,,0.050681577,0.050681577,0,0.1132,0.1132,0,3321.614908,0.049702257
Africa,2010,5.603183643,5.603183643,0,12.51500898,12.51500898,0,1101.118771,,,,,4.190915091,6.145098438,258.9494851,671.5794359,,,14.03274269,9.570444304,98.91676507,3.561003542,19.57556673,202.3262111,7.283743601,0.035946008,3.829542064,205.3,1.008362294,107.4268326,0.126971226,13.52699988,,124.948122,2434.415114,3164.80274,,3488.600116,164.6406872,10227.08456,487.0412855,16.07450882,0.059393523,6.327545249,149.545,0.002007029,0.21382075,846.477,0.021440485,2.284182434,,,,,,,,,,,,,257.3348795,218.2921095,65.37126025,3.299808832,,,,7.127721644,,,,,,,,15.46660877,,,,,,0.063351971,0.063351971,0,0.1415,0.1415,0,3488.708609,0.059535023
Africa,2011,6.092414444,6.092414444,0,13.60773202,13.60773202,0,1102.593816,,,,,4.120680235,6.111063893,257.3481344,689.0454023,,,14.1169305,10.3726732,107.2083224,3.859499605,19.51871552,201.7386169,7.262590209,0.036660821,3.929656611,205.3,1.030369367,110.444821,0.12036622,12.902,,124.622022,2159.940445,3428.884247,,3405.242387,160.0213615,8520.246497,406.0392696,16.13011333,0.064557742,6.919914851,200.157,0.004224156,0.452785301,976.682,0.023672766,2.537472939,,,,,,,,,,,,,259.9590085,235.6940029,57.83920552,5.286450832,,,,6.934442062,,,,,,,,15.12562493,,,,,,0.088692759,0.088692759,0,0.1981,0.1981,0,3405.394277,0.064755842
Africa,2012,4.332990541,4.21325946,0.11973108,9.704480034,9.436321618,0.268158416,1136.90281,,,,,4.017909404,6.360889616,267.2501486,720.6385579,,,13.91828446,11.10650193,115.1074206,4.143867141,19.94917689,206.7526129,7.443094065,0.03792499,4.089949862,212.8,1.02883042,110.9523002,0.120243478,12.96743391,,127.369112,2214.094216,3499.171918,,3575.252546,168.7743104,9270.235615,442.2116109,16.69346085,0.070498906,7.602823228,256.685,0.005110591,0.551142126,1109.974,0.027463326,2.96173124,,,,,,,,,,,,,255.512364,261.2388935,68.94772323,3.417020034,,,,7.311970002,,,,,,,,15.25432192,,,,,,0.063178878,0.063178878,0,0.1415,0.1415,0,3575.360743,0.070640406
Africa,2013,4.44018853,4.329009669,0.11117886,9.917397476,9.669073573,0.248323904,1162.15539,,,,,4.070296569,6.379174613,267.6804173,743.4225102,,,13.66525145,11.28423626,116.6299194,4.198677097,19.18973175,198.3383558,7.140180809,0.040911536,4.438767925,212.8,1.08457503,117.6728464,0.130013117,14.10599837,,127.521412,2229.548013,3203.372918,,3711.621125,174.8522668,8607.371811,409.5167859,17.13817529,0.081319503,8.822900368,565.969,0.007597908,0.82434814,1724.204,0.03281006,3.559784303,,,,,,,,,,,,,251.3352277,268.4710536,79.62953808,3.384946126,,,,7.573095873,,,,,,,,15.26045101,,,,,,0.088692759,0.088692759,0,0.1981,0.1981,0,3711.773015,0.081517603
Africa,2014,4.949494063,4.829762983,0.11973108,11.0549585,10.78753276,0.267425743,1198.042985,,,,,4.264063565,6.594198186,276.6040491,767.3794763,,,14.21347789,11.59987591,119.8922603,4.316121372,19.22348876,198.6872564,7.152741231,0.050872255,5.552723204,373.4,1.133544886,123.7267948,0.126376165,13.79399967,,126.7566487,2197.267941,3212.679918,,3772.639473,177.7405667,8215.959265,390.6187269,17.65571648,0.114907152,12.54215321,1551.526,0.016777853,1.83130817,2382.768,0.047257044,5.158121834,,,,,,,,,,,,,251.8741375,277.1168432,84.67913735,3.646410769,,,,7.699941538,,,,,,,,15.32037612,,,,,,0.341070894,0.076022365,0.265048529,0.7618,0.1698,0.592,3773.079582,0.115668952
Africa,2015,6.699357469,5.519151105,1.180206364,14.96337158,12.32731783,2.636053748,1200.913275,,,,,4.026683174,6.331049302,266.1171478,787.3808428,,,14.03728344,12.42885675,128.4603163,4.624571388,19.73343751,203.9579083,7.342484699,0.064988449,7.13598651,626.2,1.091553182,119.8568199,0.111444107,12.237,,127.6279753,2102.656016,3212.679918,,3859.113005,181.6495636,8128.756093,386.6672057,17.90862112,0.178681985,19.61998267,2056.099,0.032746643,3.595709874,3303.649,0.080946893,8.888286283,,,,,,,,,,,,,246.8359612,292.6862121,92.81668494,3.328181842,,,,7.874370484,,,,,,,,15.14549512,,,,,,0.589553889,0.076022365,0.513531524,1.3168,0.1698,1.147,3859.843662,0.179998785
Africa,2016,7.288032242,5.645178362,1.64285388,16.32280586,12.6433511,3.679454761,1231.14567,,,,,4.273702573,6.40921631,264.766846,802.4727441,,,14.46822346,12.73863184,132.0227613,4.752819408,19.8682908,205.9143122,7.412915241,0.065245357,7.206840106,670.2,1.04837818,115.80125,0.144068412,15.913439,,127.881572,2087.295389,3212.679918,,3893.836503,183.0565758,7652.518349,364.5105793,18.37817078,0.212316655,23.45197034,3202.311,0.044716826,4.939309565,3813.125,0.102354471,11.30582067,,,,,,,,,,,,,249.7962915,306.8942833,87.16175222,3.45375754,,,,7.945153048,,,,,,,,15.15050004,,,,,,0.773550575,0.063178878,0.710371697,1.7325,0.1415,1.591,3894.775328,0.214049155
Africa,2017,7.615420885,5.426328436,2.189092449,17.00944799,12.11999346,4.889454533,1250.935058,,,,,4.257177348,6.642986384,277.6661397,828.0950568,,,14.58390246,13.55392307,140.0886084,5.043189901,21.69040988,224.1844903,8.070641649,0.068139116,7.571012851,680.2,1.114340622,123.8156247,0.141807033,15.756337,,126.6525987,2038.189367,3198.821918,,3937.845975,183.894581,8108.830644,384.820499,18.79284628,0.243119183,27.0132426,4051.795,0.062856456,6.984050652,4559.974,0.112123612,12.4581791,,,,,,,,,,,,,249.7207417,326.8668081,80.00760949,4.91469317,,,,7.990910258,,,,,,,,15.10409092,,,,,,1.030614788,0.069813872,0.960800916,2.301933,0.155933,2.146,3939.088987,0.245421116
Africa,2018,8.758768022,5.950605194,2.808162828,19.56317469,13.29099351,6.272181184,1284.460603,,,,,4.405359655,6.830529462,284.8716706,845.7954563,,14.66460858,14.66460858,14.39802816,148.8129834,5.357267402,22.85763092,236.2484788,8.504945236,0.072111614,8.059533374,670.3,1.166628041,130.3878399,0.099230136,11.090427,125.6975653,125.6975653,2064.564548,3193.821918,,3986.013066,185.7327977,8308.153975,394.5492108,19.39355272,0.288083357,32.19755165,5968.104,0.088133573,9.850222858,5448.264,0.127838169,14.28779541,,,,,79.31776275,331.3030786,256.5685768,11.090427,130.3878399,32.19755165,4.930219416,845.7954563,256.5685768,331.3030786,79.31776275,4.930219416,,,,8.07404612,8.07404612,5.357267402,4.405359655,0.099230136,1.166628041,0.291021365,19.39355272,15.19965,,14.28779541,9.850222858,8.059533374,32.19755165,1.315396449,0.072981471,1.242414978,2.938008,0.163008,2.775,3987.59079,0.291021365
Africa,2019,9.335127089,5.980725691,3.354401398,20.85050336,13.35826925,7.492234111,1308.524337,,,,,4.472387315,6.655600356,278.6783186,870.1102509,,526.9981253,14.92292678,14.52523922,150.1277924,5.404600526,23.02096031,237.9365942,8.565717391,0.072957485,8.184247278,830.3,1.183248276,132.7347905,0.126710709,14.214193,16.64850253,125.696632,2050.720976,3199.821918,,4096.424039,190.3752256,8398.526058,399.0520938,19.87086031,0.401773552,45.07027761,7236.395,0.172742645,19.37797783,5748.264,0.156073422,17.5080525,,,,,81.27423987,340.4728196,253.5559777,14.214193,132.7347905,45.07027761,2.787953012,870.1102509,253.5559777,340.4728196,81.27423987,2.787953012,,,,8.278639845,8.278639845,5.404600526,4.472387315,0.126710709,1.183248276,0.405273635,19.87086031,15.19104407,,17.5080525,19.37797783,8.184247278,45.07027761,1.567047043,0.076149069,1.490897974,3.500083,0.170083,3.33,4098.297736,0.405273635
Algeria,1965,,,,,,,5.568752776,,,,,0.00293076,,,,,,,0.071891945,0.74305,0.0267498,,,,0,0,,0.004,0.4,0,0,,,,54.22191781,,26.71619178,1.289,569.9438356,26.13931234,0.089139467,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.055458907,,,,,,,,7.102248368,,,,,,,,,,,,26.71619178,0
Algeria,1966,,,,,,,6.867505979,,,,,0.002847024,,,,,,,0.074685673,0.771925,0.0277893,,,,0,0,,0.00355,0.355,0,0,,,,54.22191781,,35.35323288,1.693,733.5931507,33.64247607,0.107168063,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.072981739,,,,,,,,8.305910983,,,,,,,,,,,,35.35323288,0
Algeria,1967,,,,,,,6.369306902,,,,,0.002177136,,,,,,,0.072450691,0.748825,0.0269577,,,,0,0,,0.0041,0.41,0,0,,,,54.22191781,,33.2859726,1.578,842.6643836,38.64524181,0.101426148,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.068191312,,,,,,,,7.640376286,,,,,,,,,,,,33.2859726,0
Algeria,1968,,,,,,,6.77113723,,,,,0.00230274,,,,,,,0.075967532,0.787325,0.0283437,,,,0,0,,0.00563,0.563,0,0,,,,54.22191781,,35.37442623,1.682,922.495082,42.42374811,0.108878725,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.072602285,,,,,,,,7.968535115,,,,,,,,,,,,35.37442623,0
Algeria,1969,,,,,,,7.592118351,,,,,0.00293076,,,,,,,0.100155164,1.03516875,0.037266075,,,,0,0,,0.00361,0.361,0,0,,,,54.22191781,,37.71432877,1.775,969.3315068,44.43579345,0.120508183,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.076701348,,,,,,,,8.5699437,,,,,,,,,,,,37.71432877,0
Algeria,1970,,,,,,,8.264424633,,,,,0.003475044,,,,,,,0.094148648,0.9730875,0.03503115,0.235883804,2.4380125,0.08776845,0,0,,0.0058,0.58,0,0,,,,57.73630137,,43.00991781,2.032,1053.926849,48.3134937,0.131957845,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.087651651,,,,,,,,9.122566055,,,,,,,,,,,,43.00991781,0
Algeria,1971,,,,,,,8.930844168,,,,,0.000962964,,,,,,,0.106906675,1.10495,0.0397782,0.248641831,2.569875,0.0925155,0,0,,0.0033,0.33,0,0,,,,57.73630137,,48.87849315,2.288,802.5873973,36.79765995,0.142825345,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.098784181,,,,,,,,9.603477361,,,,,,,,,,,,48.87849315,0
Algeria,1972,,,,,,,9.986480526,,,,,0.00083736,,,,,,,0.123795501,1.2830125,0.04618845,0.31417868,3.2561375,0.11722095,0,0,,0.00495,0.495,0,0,,,,116.2758904,,53.54349727,2.514,1081.04918,49.72648111,0.160412901,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.108437091,,,,,,,,10.49411128,,,,,,,,,,,,53.54349727,0
Algeria,1973,,,,,,,11.61221403,,,,,0.000962964,,,,,,,0.172792104,1.78591875,0.064293075,0.418128022,4.321625,0.1555785,0,0,,0.00752,0.752,0,0,,,,116.2758904,,58.84926027,2.739,1128.74,51.69863224,0.191217281,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.118441242,,,,,,,,12.17182292,,,,,,,,,,,,58.84926027,0
Algeria,1974,,,,,,,12.97369526,,,,,0.000795492,,,,,,,0.200030956,2.06745,0.0744282,0.483408144,4.9963375,0.17986815,0,0,,0.00497,0.497,0,0,,,,116.2758904,,65.64186301,3.036,1045.983014,47.83411335,0.211751519,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.131557827,,,,,,,,13.11234646,,,,,,,,,,,,65.64186301,0
Algeria,1975,,,,,,,15.47522945,,,,,0.001004832,,,,,,,0.275647872,2.849,0.102564,0.595250405,6.1523,0.2214828,0,0,,0.00328,0.328,0,0,,,,116.2758904,,72.88090411,3.378,1025.497534,46.80389924,0.253119235,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.146270403,,,,,,,,15.24107152,,,,,,,,,,,,72.88090411,0
Algeria,1976,,,,,,,17.88375812,,,,,0.001967796,,,,,,,0.325044451,3.36875,0.121275,0.747695108,7.7490875,0.27896715,0,0,,0.00389,0.389,0,0,,,,116.2758904,,84.68016393,3.877,1144.405661,52.22913753,0.295316633,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.168183837,,,,,,,,17.28433262,,,,,,,,,,,,84.68016393,0
Algeria,1977,,,,,,,19.34421075,,,,,0.002553948,,,,,,,0.347353569,3.590125,0.1292445,0.717569149,7.41654375,0.266995575,0,0,,0.00269,0.269,0,0,,,,116.2758904,,95.21728767,4.4,1224.790849,55.75623426,0.324591825,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.190103377,,,,,,,,18.46065458,,,,,,,,,,,,95.21728767,0
Algeria,1978,,,,,,,24.53464182,,,,,0.001297908,,,,,,,0.557814444,5.765375,0.2075535,1.11283516,11.501875,0.4140675,0,0,,0.0025,0.25,0,0,,,,110,,99.38706849,4.521,1252.729671,56.9353539,0.407940009,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.196588601,,,,,,,,22.53530077,,,,,,,,,,,,99.38706849,0
Algeria,1979,,,,,,,32.11140668,,,,,0.003014496,,,,,,,0.788762662,8.152375,0.2934855,1.82411842,18.85345,0.6787242,0,0,,0.00291,0.291,0,0,,,,134,,118.6408767,5.42,1282.877301,58.0864301,0.534557018,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.235147022,,,,,,,,28.66595466,,,,,,,,,,,,118.6408767,0
Algeria,1980,,,,,,,38.51578477,,,,,0.002679552,,,,,,3.5814625,1.055930118,10.943625,0.3939705,1.486858251,15.40975,0.554751,0,0,,0.00257,0.257,0,0,,8.2,226.3087432,440,,120.2332514,5.469,1134.182393,51.54245542,0.6375488,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.238328748,,,,,,,,33.16825046,,,,,,,,,,,,120.2332514,0
Algeria,1981,,,,,,,46.31018066,,,,,0.00188406,,,,,,3.540075,1.376376876,14.22575,0.512127,1.728468221,17.864843,0.643134348,0,0,,0.00366,0.366,0,0,,8.08,307.2575342,440,,130.103589,5.889,1029.279452,45.92668514,0.774434122,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.256763062,,,,,,,,39.06489708,,,,,,,,,,,,130.103589,0
Algeria,1982,,,,,,,54.25844173,,,,,0.03495978,,,,,,3.4775125,1.561694195,16.141125,0.5810805,2.255301644,23.310009,0.839160324,0,0,,0.00479,0.479,0,0,,9.44,411.6849315,440,,137.662,6.245,1039.656164,45.69070529,0.892894584,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.272064304,,,,,,,,43.65613387,,,,,,,,,,,,137.662,0
Algeria,1983,,,,,,,59.03239057,,,,,0.03119166,,,,,,3.3985875,1.709761802,17.6715,0.636174,3.229527141,33.379263,1.201653468,0,0,,0.00235,0.235,0,0,,9.22,377.5452055,440,,155.1492329,7.011,1026.933973,44.95342317,0.975328376,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.305612716,,,,,,,,46.21998642,,,,,,,,,,,,155.1492329,0
Algeria,1984,,,,,,,56.95771914,,,,,0.034582968,,,,,,3.312925,1.497990572,15.525125,0.5589045,3.278269959,33.975882,1.223131752,0,0,,0.00452,0.452,0,0,,9,410.5601093,440,,171.7896721,7.76,1122.489071,48.78596222,0.936414691,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.338407223,,,,,,,,43.02668849,,,,,,,,,,,,171.7896721,0
Algeria,1985,,,,,,,57.61245138,,,,,0.036090216,,,12.274,,,3.2234125,1.488126013,15.38075,0.553707,3.612555968,37.338115,1.34417214,0,0,,0.00646,0.646,0,0,,8.82,407.6684932,440,,176.3272603,7.966,1087.029055,47.06101826,0.943850907,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.347593691,,,,,,,,42.07701725,,,,,,,,,,,,176.3272603,0
Algeria,1986,,,,,,,60.98556138,,,,,0.03705318,,,12.981,,,3.1367875,1.62967492,16.84375,0.606375,3.69492292,38.189431,1.374819516,0,0,,0.0025,0.25,0,0,,8.8,434.458137,434,,179.9450411,8.078,1126.000808,48.47924874,0.998804695,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.352876515,,,,,,,,43.23383286,,,,,,,,,,,,179.9450411,0
Algeria,1987,,,,,,,62.67455687,,,,,0.044296344,,,12.722,,,3.0443875,1.666924633,17.22875,0.620235,4.170108213,43.10078,1.55162808,0,0,,0.00499,0.499,0,0,,8.564,411.524274,434,,182.6426849,8.158,1178.140068,50.1977563,1.02628323,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.356761886,,,,,,,,43.16778165,,,,,,,,,,,,182.6426849,0
Algeria,1988,,,,,,,66.88505873,,,,,0.04165866,,,13.966,,,3.112725,1.873184738,19.413625,0.6988905,4.347573527,45.058109,1.622091924,0,0,,0.00183,0.183,0,0,,9.2,436.2952186,434,,181.7583607,8.168,1232.921475,52.57526952,1.099400515,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.357021355,,,,,,,,44.97726489,,,,,,,,,,,,181.7583607,0
Algeria,1989,,,,,,,65.1347226,,,,,0.035210988,,,15.324,,,3.128125,1.767498857,18.26825,0.657657,4.700542377,48.583162,1.748993832,0,0,,0.00226,0.226,0,0,,9.236,416.8058904,434,,191.9691781,8.553,1276.397534,54.48481612,1.069299968,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.37417198,,,,,,,,42.59108542,,,,,,,,,,,,191.9691781,0
Algeria,1990,,,,,,,65.35497969,,,,,0.027591012,,,16.104,,,3.17625,1.887629179,19.509875,0.7023555,4.997941082,51.656971,1.859650956,0,0,,0.00135,0.135,0,0,,9.2,421.0833973,434,,212.2470137,9.156,1366.596521,58.35548992,1.133818329,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.402521817,,,,,,,,44.01661412,,,,,,,,,,,,212.2470137,0
Algeria,1991,,,,,,,65.27898092,,,,,0.02847024,,,17.345,,,3.490025,1.864348109,19.26925,0.693693,5.389409147,55.703048,2.005309728,0,0,,0.00293,0.293,0,0,,9.2,421.8063562,434,,207.4835068,9.069,1372.665753,58.69372796,1.12335327,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.39826003,,,,,,,,42.55050592,,,,,,,,,,,,207.4835068,0
Algeria,1992,,,,,,,66.56444441,,,,,0.033829344,,,18.286,,,3.513125,1.91961966,19.894875,0.7162155,5.596422242,58.001136,2.088040896,0,0,,0.00199,0.199,0,0,,9.2,423.1773224,434,,209.643388,9.113,1320.565574,56.50141058,1.152688404,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.40065356,,,,,,,,42.64741492,,,,,,,,,,,,209.643388,0
Algeria,1993,,,,,,,62.12305599,,,,,0.027549144,,,19.414,,,3.56125,1.727455416,17.854375,0.6427575,5.68388225,58.746619,2.114878284,0,0,,0.00353,0.353,0,0,,9.2,419.5772329,434,,208.3747397,9.079,1321.579452,56.32321159,1.0725542,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.398717556,,,,,,,,38.81071593,,,,,,,,,,,,208.3747397,0
Algeria,1994,,,,,,,62.81523476,,,,,0.02595816,,,19.883,,,2.8518875,1.820579697,18.816875,0.6774075,5.225687953,54.010883,1.944391788,0,0,,0.00166,0.166,0,0,,9.979,396.1011507,434,,202.1726575,8.67,1317.13726,56.07125441,1.086808885,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.381783225,,,,,,,,38.52050312,,,,,,,,,,,,202.1726575,0
Algeria,1995,,,,,,,65.1576923,,,,,0.02595816,,,19.715,,,3.551625,1.956541147,20.222125,0.7279965,5.949436901,61.491299,2.213686764,0,0,,0.00193,0.193,0,0,,9.979,407.9496438,434,,196.4710685,8.433,1309.536712,55.81125441,1.127196878,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.371312218,,,,,,,,39.19623018,,,,,,,,,,,,196.4710685,0
Algeria,1996,,,,,,,64.33455133,,,,,0.012225456,,,20.654,,,3.56125,2.004131217,20.77075,0.747747,6.295975023,65.251278,2.349046008,0,0,,0.00135,0.135,0,0,,10.8,386.6675137,434,,185.473224,8.06,1378.674863,59.0123199,1.115641943,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.354319487,,,,,,,,38.12021196,,,,,,,,,,,,185.473224,0
Algeria,1997,,,,,,,61.84068904,,,,,0.021436416,,,21.497,,,3.9241125,1.877385508,19.404,0.698544,7.242778073,74.858821,2.694917556,0,0,,0.00075,0.075,0,0,,11.2,413.1910959,434,,185.6283288,7.986,1447.519178,61.56702519,1.072246726,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.35151631,,,,,,,,36.05041344,,,,,,,,,,,,185.6283288,0
Algeria,1998,,,,,,,64.40781187,,,,,0.022943664,,,23.262,,,3.9241125,1.941641262,20.068125,0.7224525,7.75588367,80.162101,2.885835636,0,0,,0.00215,0.215,0,0,,11.314,385.2768493,434,,192.2752603,8.217,1452.006849,61.38579345,1.109917657,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.362371493,,,,,,,,36.76106539,,,,,,,,,,,,192.2752603,0
Algeria,1999,,,,,,,64.42909022,,,,,0.024576516,,,24.757,,4.3505,4.3505,1.984478432,20.510875,0.7383915,8.718069189,90.106914,3.243848904,0,0,,0.00203,0.203,0,0,11.314,11.314,439.1573699,434,,185.5245205,8.11,1397.939849,58.52845907,1.121032061,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.356034045,,,,,,,,36.60703388,,,,,,,,,,,,185.5245205,0
Algeria,2000,,,,,,,62.59554715,,,,,0.02030598,,,25.412,,,4.3533875,1.843048474,19.10129375,0.687646575,8.866163807,91.88863,3.30799068,0,0,,0.00054,0.054,0,0,,11.314,427.5432787,434,,190.3950546,8.483,1549.131284,66.787,1.079769482,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.371276927,,,,,,,,34.78388002,,,,,,,,,,,,190.3950546,0
Algeria,2001,,,,,,,64.9328515,,,,,0.02344608,,,26.625,,,4.3533875,1.909140888,19.7322125,0.71035965,8.366434322,86.472539,3.113011404,0,0,,0.000685519,0.069,0,0,,11.314,446.3869589,434,,197.553589,8.782,1534.247726,65.751,1.118882451,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.384391202,,,,,,,,35.5748371,,,,,,,,,,,,197.553589,0
Algeria,2002,,,,,,,67.85601356,,,,,0.03077298,,,27.648,,,4.3533875,1.885114824,19.4838875,0.70141995,8.605320986,88.941588,3.201897168,0,0,,0.000562645,0.057,0,0,,11.314,434.2974795,434,,220.022274,9.734,1653.014685,70.894,1.158985602,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.426230027,,,,,,,,36.38303563,,,,,,,,,,,,220.022274,0
Algeria,2003,,,,,,,70.95407428,,,,,0.025372008,,,29.528,,,4.3745625,1.992440558,20.59316875,0.741354075,9.080956372,93.857589,3.378873204,0,0,,0.002599038,0.265,0,0,,11.8,439.7598356,434,,228.9378082,10.125,1826.281425,79.005,1.212751946,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.443426825,,,,,,,,37.58820884,,,,,,,,,,,,228.9378082,0
Algeria,2004,,,,,,,74.30765031,,,,,0.030270564,,,31.249,,,4.3745625,2.044576034,21.18991875,0.762837075,8.882210654,92.054939,3.313977804,0,0,,0.002446051,0.251,0,0,,11.8,365.5308779,442.9729863,,238.2651366,10.59,1920.662459,83.551,1.259042279,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,0.463488589,,,,,,,,38.5120637,,,,,,,,,,,,238.2651366,0
