Country,Year,Biofuels (TWh),Hydro (TWh – sub method),Nuclear (TWh – sub method),Renewables (TWh – sub method),Solar (TWh – sub method),Wind (TWh – sub method),Other renewables (TWh – sub method),Low-carbon energy (TWh – sub method),Low-carbon energy (TWh),Fossil Fuels (TWh),Primary energy (TWh),Primary energy – direct (TWh),Coal (% primary direct energy),Gas (% primary direct energy),Oil (% primary direct energy),Biofuels (% primary direct energy),Nuclear (% primary direct energy),Hydro (% primary direct energy),Renewables (% primary direct energy),Solar (% primary direct energy),Wind (% primary direct energy),Other renewables (% primary direct energy),Fossil Fuels (% primary direct energy),Low-carbon energy (% primary direct energy),Coal (% sub energy),Gas (% sub energy),Oil (% sub energy),Biofuels (% sub energy),Nuclear (% sub energy),Hydro (% sub energy),Renewables (% sub energy),Solar (% sub energy),Wind (% sub energy),Other renewables (% sub energy),Fossil Fuels (% sub energy),Low-carbon energy (% sub energy),Coal (% growth),Coal (TWh growth – sub method),Oil (% growth),Oil (TWh growth – sub method),Gas (% growth),Gas (TWh growth – sub method),Biofuels (% growth),Biofuels (TWh growth – sub method),Fossil Fuels (% growth),Fossil Fuels (TWh growth – sub method),Hydro (% growth),Hydro (TWh growth – sub method),Nuclear (% growth),Nuclear (TWh growth – sub method),Renewables (% growth),Renewables (TWh growth – sub method),Solar (% growth),Solar (TWh growth – sub method),Wind (% growth),Wind (TWh growth – sub method),Other renewables (% growth),Other renewables (TWh growth – sub method),Low-carbon energy (% growth),Low-carbon energy (TWh growth – sub method),Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh),Biofuels per capita (kWh),Fossil Fuels per capita (kWh),Hydro per capita (kWh),Nuclear per capita (kWh),Renewables per capita (kWh),Solar per capita (kWh),Wind per capita (kWh),Other renewables per capita (kWh),Low-carbon energy per capita (kWh)
Qatar,1988,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,73.54,73.54,,,,,,,,,,,,,,0.0,0.297,0.063,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,9.323,1.099,4.456,2.588,,,5.278,3.687,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,29054.107,136721.246,,165775.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,1989,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,77.746,77.746,,,,,,,,,,,,,,0.0,0.297,0.063,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,5.329,0.687,5.802,3.519,,,5.719,4.206,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,29404.127,138990.078,,168394.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,1990,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,78.838,78.838,,,,,,,,,,,,,,0.0,0.298,0.062,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,0.421,0.057,1.613,1.035,,,1.405,1.092,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,28623.532,136906.309,,165529.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,1991,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.813,90.813,,,,,,,,,,,,,,0.0,0.313,0.047,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,-13.133,-1.79,21.111,13.766,,,15.19,11.975,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,24299.236,162039.428,,186338.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,1992,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,144.287,144.287,,,,,,,,,,,,,,0.0,0.326,0.034,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,15.429,1.827,65.4,51.647,,,58.883,53.474,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,27592.642,263658.283,,291250.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,1993,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,154.293,154.293,,,,,,,,,,,,,,0.0,0.326,0.034,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,6.573,0.898,6.973,9.108,,,6.935,10.006,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,29049.92,278626.048,,307675.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,1994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,156.527,156.527,,,,,,,,,,,,,,0.0,0.321,0.039,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,15.333,2.234,0.0,0.0,,,1.448,2.234,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,33136.478,275568.021,,308704.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,1995,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,155.991,155.991,,,,,,,,,,,,,,0.0,0.322,0.038,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,-3.186,-0.535,0.0,0.0,,,-0.342,-0.535,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,31680.622,272131.519,,303812.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,1996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,114.897,114.897,,,,,,,,,,,,,,0.0,0.304,0.056,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,9.786,1.592,-30.55,-42.686,,,-26.344,-41.094,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,34176.371,185709.903,,219886.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,1997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,125.368,125.368,,,,,,,,,,,,,,0.0,0.298,0.062,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,21.015,3.753,6.923,6.718,,,9.113,10.471,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,40370.544,193822.993,,234193.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,1998,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,134.988,134.988,,,,,,,,,,,,,,0.0,0.299,0.061,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,6.131,1.325,7.994,8.295,,,7.673,9.62,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,41583.634,203152.748,,244736.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,1999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,150.267,150.267,,,,,,,,,,,,,,0.0,0.308,0.052,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,-5.322,-1.221,14.725,16.5,,,11.319,15.279,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,38064.966,225337.297,,263402.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,2000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,134.199,134.199,,,,,,,,,,,,,,0.0,0.303,0.057,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,-2.251,-0.489,-12.119,-15.579,,,-10.693,-16.068,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,35827.735,190681.488,,226509.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,2001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,128.971,128.971,,,,,,,,,,,,,,0.0,0.292,0.068,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,14.254,3.026,-7.306,-8.254,,,-3.896,-5.228,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,39434.113,170270.974,,209705.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,2002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,142.029,142.029,,,,,,,,,,,,,,0.0,0.29,0.07,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,13.35,3.238,9.377,9.82,,,10.124,13.057,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,42895.052,178722.704,,221617.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,2003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,162.936,162.936,,,,,,,,,,,,,,0.0,0.289,0.071,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,17.148,4.714,14.138,16.193,,,14.721,20.908,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,47234.861,191747.714,,238982.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,2004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,196.87,196.87,,,,,,,,,,,,,,0.0,0.287,0.073,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,23.419,7.542,20.188,26.392,,,20.827,33.934,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,52760.456,208572.474,,261332.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,2005,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,222.861,222.861,,,,,,,,,,,,,,0.0,0.289,0.071,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,10.542,4.19,13.875,21.801,,,13.202,25.991,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,50769.178,206751.977,,257521.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,2006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,234.273,234.273,,,,,,,,,,,,,,0.0,0.273,0.087,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,29.014,12.748,-0.747,-1.336,,,5.12,11.412,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,55425.333,173646.721,,229072.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,2007,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,255.35,255.35,,,,,,,,,,,,,,0.0,0.272,0.088,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,10.714,6.073,8.449,15.004,,,8.997,21.077,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,51505.81,158065.197,,209571.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,2008,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,283.082,283.082,,,,,,,,,,,,,,0.0,0.263,0.097,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,21.268,13.347,7.469,14.385,,,10.86,27.732,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,52972.483,144067.844,,197040.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,2009,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,287.013,287.013,,,,,,,,,,,,,,0.0,0.267,0.093,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,-2.368,-1.802,2.77,5.733,,,1.389,3.931,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,44896.898,128530.762,,173427.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,2010,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,333.471,333.471,,,,,,,,,,,,,,0.0,0.274,0.086,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,6.88,5.112,19.438,41.346,,,16.187,46.458,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,42779.999,136860.223,,179640.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,2011,,0.0,0.0,0.3,0.003,0.0,0.298,0.3,,387.676,387.976,,,,,,,,,,,,,,0.0,0.266,0.094,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,27.095,21.517,12.866,32.688,,,16.255,54.205,,0.0,,0.0,,0.3,,0.003,,0.0,,0.298,,0.3,0.0,49576.425,140847.091,,190423.515,0.0,0.0,147.578,1.392,0.0,146.186,147.578
Qatar,2012,,0.0,0.0,0.299,0.003,0.0,0.296,0.299,,442.802,443.101,,,,,,,,,,,,,,0.0,0.273,0.087,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,5.826,5.881,17.174,49.245,,,14.22,55.126,,0.0,,0.0,-0.61,-0.002,-0.98,-0.0,,0.0,-0.606,-0.002,-0.61,-0.002,0.0,48637.294,152995.806,,201633.1,0.0,0.0,135.977,1.278,0.0,134.699,135.977
Qatar,2013,,0.0,0.0,0.304,0.01,0.0,0.294,0.304,,480.162,480.466,,,,,,,,,,,,,,0.0,0.264,0.095,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,19.247,20.558,5.001,16.802,,,8.437,37.36,,0.0,,0.0,1.682,0.005,242.574,0.007,,0.0,-0.602,-0.002,1.682,0.005,0.0,54511.096,150986.862,,205497.958,0.0,0.0,129.951,4.113,0.0,125.837,129.951
Qatar,2014,,0.0,0.0,0.309,0.017,0.0,0.292,0.309,,518.557,518.866,,,,,,,,,,,,,,0.0,0.267,0.093,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,5.376,6.847,8.942,31.548,,,7.996,38.395,,0.0,,0.0,1.707,0.005,72.254,0.007,,0.0,-0.599,-0.002,1.707,0.005,0.0,54577.214,156286.743,,210863.957,0.0,0.0,125.579,6.732,0.0,118.847,125.579
Qatar,2015,,0.0,0.0,0.307,0.016,0.0,0.291,0.307,,590.978,591.285,,,,,,,,,,,,,,0.0,0.263,0.096,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,17.9,24.024,12.592,48.396,,,13.966,72.421,,0.0,,0.0,-0.59,-0.002,-0.503,-0.0,,0.0,-0.595,-0.002,-0.59,-0.002,0.0,61675.325,168661.871,,230337.196,0.0,0.0,119.655,6.42,0.0,113.235,119.655
Qatar,2016,,0.0,0.0,0.31,0.021,0.0,0.289,0.31,,577.146,577.456,,,,,,,,,,,,,,0.0,0.257,0.103,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,4.677,7.4,-4.906,-21.232,,,-2.34,-13.832,,0.0,,0.0,0.924,0.003,27.656,0.005,,0.0,-0.592,-0.002,0.924,0.003,0.0,62403.003,155028.741,,217431.744,0.0,0.0,116.727,7.922,0.0,108.805,116.727
Qatar,2017,,0.0,0.0,0.308,0.021,0.0,0.287,0.308,,560.379,560.687,,,,,,,,,,,,,,0.0,0.264,0.096,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,-10.132,-16.783,0.004,0.016,,,-2.905,-16.767,,0.0,,0.0,-0.586,-0.002,-0.56,-0.0,,0.0,-0.588,-0.002,-0.586,-0.002,0.0,54632.171,151032.158,,205664.329,0.0,0.0,113.046,7.674,0.0,105.372,113.046
Qatar,2018,,0.0,0.0,0.306,0.021,0.0,0.285,0.306,,493.962,494.268,,,,,,,,,,,,,,0.0,0.249,0.111,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,2.571,3.827,-17.069,-70.245,,,-11.852,-66.417,,0.0,,0.0,-0.588,-0.002,-0.632,-0.0,,0.0,-0.585,-0.002,-0.588,-0.002,0.0,54889.515,122687.212,,177576.727,0.0,0.0,110.081,7.47,0.0,102.611,110.081
Qatar,2019,,0.0,0.0,0.305,0.021,0.0,0.284,0.305,,534.424,534.729,,,,,,,,,,,,,,0.0,0.247,0.113,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,9.724,14.847,7.506,25.615,,,8.191,40.462,,0.0,,0.0,-0.362,-0.001,-0.267,-0.0,,0.0,-0.369,-0.001,-0.362,-0.001,0.0,59155.457,129548.79,,188704.247,0.0,0.0,107.731,7.317,0.0,100.414,107.731
Qatar,2020,,0.0,0.0,0.304,0.021,0.0,0.283,0.304,,475.199,475.503,,,,,,,,,,,,,,0.0,0.265,0.095,,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,,0.0,-25.161,-42.153,-4.653,-17.072,,,-11.082,-59.225,,0.0,,0.0,-0.37,-0.001,-0.402,-0.0,,0.0,-0.367,-0.001,-0.37,-0.001,0.0,43518.426,121420.492,,164938.918,0.0,0.0,105.507,7.164,0.0,98.344,105.507
Romania,1965,,2.792,0.0,2.792,0.0,0.0,0.0,2.792,,275.749,278.541,,,,,,,,,,,,,,0.066,0.182,0.109,,0.0,0.004,0.004,0.0,0.0,0.0,0.356,0.004,,,,,,,,,,,,,,,,,,,,,,,,,2616.285,4363.175,7249.405,,14228.866,144.052,0.0,144.052,0.0,0.0,0.0,144.052
Romania,1966,,2.875,0.0,2.875,0.0,0.0,0.0,2.875,,294.21,297.085,,,,,,,,,,,,,,0.066,0.184,0.107,,0.0,0.003,0.003,0.0,0.0,0.0,0.357,0.003,7.698,3.903,4.235,3.581,7.813,10.976,,,6.695,18.46,2.985,0.083,,0.0,2.985,0.083,,0.0,,0.0,,0.0,2.985,0.083,2788.512,4500.865,7734.861,,15024.239,146.816,0.0,146.816,0.0,0.0,0.0,146.816
Romania,1967,,4.1,0.0,4.1,0.0,0.0,0.0,4.1,,327.369,331.469,,,,,,,,,,,,,,0.066,0.181,0.108,,0.0,0.004,0.004,0.0,0.0,0.0,0.356,0.004,10.813,5.905,13.319,11.739,10.244,15.516,,,11.271,33.16,42.609,1.225,,0.0,42.609,1.225,,0.0,,0.0,,0.0,42.609,1.225,3054.435,5041.565,8428.944,,16524.944,206.96,0.0,206.96,0.0,0.0,0.0,206.96
Romania,1968,,4.339,0.0,4.339,0.0,0.0,0.0,4.339,,348.361,352.7,,,,,,,,,,,,,,0.068,0.18,0.108,,0.0,0.004,0.004,0.0,0.0,0.0,0.356,0.004,9.634,5.83,5.464,5.457,5.812,9.706,,,6.412,20.992,5.827,0.239,,0.0,5.827,0.239,,0.0,,0.0,,0.0,5.827,0.239,3307.734,5251.968,8809.745,,17369.447,216.339,0.0,216.339,0.0,0.0,0.0,216.339
Romania,1969,,6.158,0.0,6.158,0.0,0.0,0.0,6.158,,399.257,405.415,,,,,,,,,,,,,,0.068,0.182,0.104,,0.0,0.005,0.005,0.0,0.0,0.0,0.355,0.005,15.557,10.321,11.481,12.094,16.119,28.481,,,14.61,50.895,41.933,1.819,,0.0,41.933,1.819,,0.0,,0.0,,0.0,41.933,1.819,3775.383,5783.052,10104.194,,19662.629,303.287,0.0,303.287,0.0,0.0,0.0,303.287
Romania,1970,,7.703,0.0,7.703,0.0,0.0,0.0,7.703,,423.811,431.514,,,,,,,,,,,,,,0.069,0.178,0.106,,0.0,0.006,0.006,0.0,0.0,0.0,0.354,0.006,8.649,6.63,8.38,9.84,3.941,8.085,,,6.15,24.555,25.079,1.544,,0.0,25.079,1.544,,0.0,,0.0,,0.0,25.079,1.544,4053.29,6193.354,10377.875,,20624.519,374.851,0.0,374.851,0.0,0.0,0.0,374.851
Romania,1971,,12.486,0.0,12.486,0.0,0.0,0.0,12.486,,445.274,457.76,,,,,,,,,,,,,,0.069,0.179,0.102,,0.0,0.01,0.01,0.0,0.0,0.0,0.35,0.01,5.617,4.679,1.59,2.023,6.922,14.761,,,5.064,21.463,62.099,4.783,,0.0,62.099,4.783,,0.0,,0.0,,0.0,62.099,4.783,4232.644,6220.781,10970.928,,21424.353,600.769,0.0,600.769,0.0,0.0,0.0,600.769
Romania,1972,,20.397,0.0,20.397,0.0,0.0,0.0,20.397,,461.563,481.96,,,,,,,,,,,,,,0.069,0.173,0.103,,0.0,0.015,0.015,0.0,0.0,0.0,0.345,0.015,4.68,4.117,6.744,8.719,1.514,3.453,,,3.658,16.289,63.359,7.911,,0.0,63.359,7.911,,0.0,,0.0,,0.0,63.359,7.911,4382.741,6568.355,11016.437,,21967.533,970.782,0.0,970.782,0.0,0.0,0.0,970.782
Romania,1973,,20.964,0.0,20.964,0.0,0.0,0.0,20.964,,503.508,524.472,,,,,,,,,,,,,,0.071,0.168,0.107,,0.0,0.014,0.014,0.0,0.0,0.0,0.346,0.014,12.604,11.607,12.495,17.244,5.657,13.094,,,9.088,41.945,2.778,0.567,,0.0,2.778,0.567,,0.0,,0.0,,0.0,2.778,0.567,4883.672,7311.98,11518.225,,23713.876,987.344,0.0,987.344,0.0,0.0,0.0,987.344
Romania,1974,,23.544,0.0,23.544,0.0,0.0,0.0,23.544,,504.432,527.977,,,,,,,,,,,,,,0.074,0.172,0.097,,0.0,0.016,0.016,0.0,0.0,0.0,0.344,0.016,5.17,5.361,-7.923,-12.301,3.215,7.864,,,0.184,0.924,12.31,2.581,,0.0,12.31,2.581,,0.0,,0.0,,0.0,12.31,2.581,5084.035,6664.289,11767.888,,23516.212,1097.623,0.0,1097.623,0.0,0.0,0.0,1097.623
Romania,1975,,26.003,0.0,26.003,0.0,0.0,0.0,26.003,,549.831,575.834,,,,,,,,,,,,,,0.071,0.171,0.102,,0.0,0.016,0.016,0.0,0.0,0.0,0.344,0.016,3.669,4.001,13.693,19.574,8.646,21.824,,,9.0,45.399,10.441,2.458,,0.0,10.441,2.458,,0.0,,0.0,,0.0,10.441,2.458,5218.185,7501.558,12658.27,,25378.014,1200.186,0.0,1200.186,0.0,0.0,0.0,1200.186
Romania,1976,,22.519,0.0,22.519,0.0,0.0,0.0,22.519,,598.371,620.89,,,,,,,,,,,,,,0.067,0.175,0.105,,0.0,0.013,0.013,0.0,0.0,0.0,0.347,0.013,1.492,1.686,11.571,18.805,10.227,28.048,,,8.828,48.54,-13.396,-3.483,,0.0,-13.396,-3.483,,0.0,,0.0,,0.0,-13.396,-3.483,5244.356,8287.881,13816.757,,27348.994,1029.269,0.0,1029.269,0.0,0.0,0.0,1029.269
Romania,1977,,25.958,0.0,25.958,0.0,0.0,0.0,25.958,,632.308,658.266,,,,,,,,,,,,,,0.064,0.175,0.107,,0.0,0.014,0.014,0.0,0.0,0.0,0.346,0.014,1.257,1.442,8.036,14.571,5.929,17.924,,,5.672,33.937,15.271,3.439,,0.0,15.271,3.439,,0.0,,0.0,,0.0,15.271,3.439,5260.066,8869.22,14497.612,,28626.899,1175.23,0.0,1175.23,0.0,0.0,0.0,1175.23
Romania,1978,,29.483,0.0,29.483,0.0,0.0,0.0,29.483,,679.369,708.852,,,,,,,,,,,,,,0.066,0.168,0.111,,0.0,0.015,0.015,0.0,0.0,0.0,0.345,0.015,12.292,14.282,11.217,21.973,3.375,10.806,,,7.443,47.061,13.579,3.525,,0.0,13.579,3.525,,0.0,,0.0,,0.0,13.579,3.525,5854.273,9776.573,14853.943,,30484.79,1322.984,0.0,1322.984,0.0,0.0,0.0,1322.984
Romania,1979,,31.497,0.0,31.497,0.0,0.0,0.0,31.497,,691.288,722.785,,,,,,,,,,,,,,0.07,0.159,0.115,,0.0,0.016,0.016,0.0,0.0,0.0,0.344,0.016,7.702,10.048,6.374,13.887,-3.63,-12.017,,,1.754,11.919,6.831,2.014,,0.0,6.831,2.014,,0.0,,0.0,,0.0,6.831,2.014,6255.257,10317.401,14201.419,,30774.076,1402.164,0.0,1402.164,0.0,0.0,0.0,1402.164
Romania,1980,,35.103,0.0,35.103,0.0,0.0,0.0,35.103,,694.48,729.582,,,,,,,,,,,,,,0.071,0.163,0.108,,0.0,0.017,0.017,0.0,0.0,0.0,0.343,0.017,2.334,3.28,-5.338,-12.371,3.851,12.284,,,0.462,3.192,11.447,3.606,,0.0,11.447,3.606,,0.0,,0.0,,0.0,11.447,3.606,6358.14,9700.875,14648.917,,30707.932,1552.147,0.0,1552.147,0.0,0.0,0.0,1552.147
Romania,1981,,35.381,0.0,35.381,0.0,0.0,0.0,35.381,,695.925,731.305,,,,,,,,,,,,,,0.074,0.171,0.097,,0.0,0.017,0.017,0.0,0.0,0.0,0.343,0.017,5.112,7.35,-10.356,-22.72,5.075,16.814,,,0.208,1.445,0.791,0.278,,0.0,0.791,0.278,,0.0,,0.0,,0.0,0.791,0.278,6647.413,8649.787,15310.101,,30607.301,1556.065,0.0,1556.065,0.0,0.0,0.0,1556.065
Romania,1982,,32.928,0.0,32.928,0.0,0.0,0.0,32.928,,692.222,725.15,,,,,,,,,,,,,,0.072,0.176,0.096,,0.0,0.016,0.016,0.0,0.0,0.0,0.344,0.016,-4.448,-6.722,-1.485,-2.92,1.706,5.939,,,-0.532,-3.702,-6.933,-2.453,,0.0,-6.933,-2.453,,0.0,,0.0,,0.0,-6.933,-2.453,6325.799,8486.541,15507.657,,30319.998,1442.27,0.0,1442.27,0.0,0.0,0.0,1442.27
Romania,1983,,27.883,0.0,27.883,0.0,0.0,0.0,27.883,,692.522,720.405,,,,,,,,,,,,,,0.083,0.176,0.087,,0.0,0.014,0.014,0.0,0.0,0.0,0.346,0.014,15.534,22.434,-10.654,-20.643,-0.421,-1.492,,,0.043,0.3,-15.32,-5.044,,0.0,-15.32,-5.044,,0.0,,0.0,,0.0,-15.32,-5.044,7283.956,7556.968,15390.579,,30231.503,1217.226,0.0,1217.226,0.0,0.0,0.0,1217.226
Romania,1984,,31.461,0.0,31.461,0.0,0.0,0.0,31.461,,683.508,714.969,,,,,,,,,,,,,,0.084,0.177,0.083,,0.0,0.016,0.016,0.0,0.0,0.0,0.344,0.016,-0.174,-0.291,-4.278,-7.406,-0.373,-1.317,,,-1.302,-9.014,12.831,3.578,,0.0,12.831,3.578,,0.0,,0.0,,0.0,12.831,3.578,7247.01,7209.523,15281.95,,29738.483,1368.83,0.0,1368.83,0.0,0.0,0.0,1368.83
Romania,1985,,35.314,0.0,35.314,0.0,0.0,0.0,35.314,,677.312,712.626,,,,,,,,,,,,,,0.088,0.165,0.09,,0.0,0.018,0.018,0.0,0.0,0.0,0.342,0.018,4.189,6.978,6.926,11.477,-7.018,-24.651,,,-0.906,-6.196,12.246,3.853,,0.0,12.246,3.853,,0.0,,0.0,,0.0,12.246,3.853,7522.043,7679.688,14155.676,,29357.407,1530.645,0.0,1530.645,0.0,0.0,0.0,1530.645
Romania,1986,,30.028,0.0,30.028,0.0,0.0,0.0,30.028,,698.118,728.146,,,,,,,,,,,,,,0.087,0.164,0.094,,0.0,0.015,0.015,0.0,0.0,0.0,0.345,0.015,1.28,2.221,7.179,12.719,1.796,5.866,,,3.072,20.806,-14.969,-5.286,,0.0,-14.969,-5.286,,0.0,,0.0,,0.0,-14.969,-5.286,7584.204,8194.116,14345.379,,30123.698,1295.695,0.0,1295.695,0.0,0.0,0.0,1295.695
Romania,1987,,31.136,0.0,31.136,0.0,0.0,0.0,31.136,,723.973,755.109,,,,,,,,,,,,,,0.09,0.156,0.1,,0.0,0.015,0.015,0.0,0.0,0.0,0.345,0.015,7.073,12.432,10.22,19.407,-1.8,-5.985,,,3.703,25.854,3.691,1.108,,0.0,3.691,1.108,,0.0,,0.0,,0.0,3.691,1.108,8081.144,8987.582,14018.555,,31087.281,1336.981,0.0,1336.981,0.0,0.0,0.0,1336.981
Romania,1988,,41.044,0.0,41.044,0.0,0.0,0.0,41.044,,727.443,768.488,,,,,,,,,,,,,,0.095,0.153,0.092,,0.0,0.019,0.019,0.0,0.0,0.0,0.341,0.019,8.287,15.596,-6.277,-13.138,0.31,1.013,,,0.479,3.471,31.823,9.908,,0.0,31.823,9.908,,0.0,,0.0,,0.0,31.823,9.908,8711.419,8385.507,13998.723,,31095.649,1754.507,0.0,1754.507,0.0,0.0,0.0,1754.507
